entidad,municipio,sembrada,cosechada,siniestrada,produccion,rendimiento_udm_ha_,anio,mes
Michoacán,Tarímbaro,20.0,20.0,0.0,120.0,6.0,2018,6
Michoacán,Tepalcatepec,17.0,0.0,0.0,0.0,0.0,2018,6
Michoacán,Tingambato,4600.0,4600.0,0.0,25300.0,5.5,2018,6
Michoacán,Tingüindín,5220.0,5160.0,0.0,32999.46,6.4,2018,6
Michoacán,Tlazazalca,270.0,177.0,0.0,900.0,5.08,2018,6
Michoacán,Tocumbo,1004.0,991.0,0.0,6591.31,6.65,2018,6
Michoacán,Turicato,6255.0,5315.0,0.0,23259.23,4.38,2018,6
Michoacán,Tuxpan,380.0,275.8,0.0,2224.07,8.06,2018,6
Michoacán,Tuzantla,20.0,0.0,0.0,0.0,0.0,2018,6
Michoacán,Tzintzuntzan,54.0,27.0,0.0,205.4,7.61,2018,6
Michoacán,Tzitzio,52.0,44.0,0.0,220.0,5.0,2018,6
Michoacán,Uruapan,16200.0,15800.0,0.0,102600.0,6.49,2018,6
Michoacán,Zacapu,3500.0,570.0,0.0,3800.0,6.67,2018,6
Michoacán,Zinapécuaro,127.0,68.0,0.0,258.2,3.8,2018,6
Michoacán,Ziracuaretiro,4950.0,4950.0,0.0,28810.0,5.82,2018,6
Michoacán,Zitácuaro,1325.0,391.7,0.0,2484.81,6.34,2018,6
Total,Total,166511.84,150937.71,0.0,893765.42,5.92,2018,6
Michoacán,Acuitzio,1901.0,1687.0,0.0,12350.0,7.32,2018,7
Michoacán,Aguililla,57.0,45.0,0.0,252.0,5.6,2018,7
Michoacán,Álvaro Obregón,11.0,6.0,0.0,34.0,5.67,2018,7
Michoacán,Apatzingán,981.0,592.0,0.0,3250.0,5.49,2018,7
Michoacán,Aquila,5.0,5.0,0.0,6.4,1.28,2018,7
Michoacán,Ario,16088.0,14233.0,0.0,96990.5,6.81,2018,7
Michoacán,Coalcomán de Vázquez Pallares,880.0,523.0,0.0,2876.5,5.5,2018,7
Michoacán,Copándaro,2.0,2.0,0.0,7.51,3.76,2018,7
Michoacán,Cotija,2515.0,2481.0,0.0,15967.6,6.44,2018,7
Michoacán,Charapan,1400.0,1400.0,0.0,9000.0,6.43,2018,7
Michoacán,Charo,143.0,93.0,0.0,466.0,5.01,2018,7
Michoacán,Chilchota,681.0,605.0,0.0,3760.0,6.21,2018,7
Michoacán,Chinicuila,123.0,120.0,0.0,164.6,1.37,2018,7
Michoacán,Erongarícuaro,670.0,570.0,0.0,4640.0,8.14,2018,7
Michoacán,Hidalgo,51.0,32.1,0.0,223.28,6.96,2018,7
Michoacán,Huiramba,209.0,147.0,0.0,1460.8,9.94,2018,7
Michoacán,Indaparapeo,5.0,3.0,0.0,23.0,7.67,2018,7
Michoacán,Irimbo,182.0,108.5,0.0,777.49,7.17,2018,7
Michoacán,Jiménez,500.0,80.0,0.0,710.0,8.88,2018,7
Michoacán,Jiquilpan,150.0,0.0,0.0,0.0,0.0,2018,7
Michoacán,Juárez,40.0,22.2,0.0,199.02,8.96,2018,7
Michoacán,Jungapeo,23.5,20.9,0.0,174.01,8.33,2018,7
Michoacán,Lagunillas,29.0,11.0,0.0,85.7,7.79,2018,7
Michoacán,Madero,1590.0,1310.0,0.0,10250.0,7.82,2018,7
Michoacán,Maravatío,9.0,3.2,0.0,6.89,2.15,2018,7
Michoacán,Morelia,1385.0,1074.0,0.0,10700.0,9.96,2018,7
Michoacán,Nocupétaro,4.0,0.0,0.0,0.0,0.0,2018,7
Michoacán,Nuevo Parangaricutiro,7520.0,7320.0,0.0,52300.0,7.14,2018,7
Michoacán,Nuevo Urecho,293.35,190.0,0.0,1008.78,5.31,2018,7
Michoacán,Ocampo,87.0,31.8,0.0,216.84,6.82,2018,7
Michoacán,Pajacuarán,5.39,5.39,0.0,20.0,3.71,2018,7
Michoacán,Pátzcuaro,1063.0,328.0,0.0,2250.6,6.86,2018,7
Michoacán,Peribán,12555.0,12343.0,0.0,82020.25,6.65,2018,7
Michoacán,Purépero,921.74,511.74,0.0,3050.0,5.96,2018,7
Michoacán,Queréndaro,29.0,18.0,0.0,40.0,2.22,2018,7
Michoacán,Quiroga,213.0,140.0,0.0,860.9,6.15,2018,7
Michoacán,Los Reyes,6005.0,5848.0,0.0,36947.8,6.32,2018,7
Michoacán,Sahuayo,10.0,10.0,0.0,5.0,0.5,2018,7
Michoacán,Salvador Escalante,16293.0,15245.0,0.0,99671.0,6.54,2018,7
Michoacán,Susupuato,203.3,74.4,0.0,468.34,6.29,2018,7
Michoacán,Tacámbaro,17000.0,16455.0,0.0,85093.21,5.17,2018,7
Michoacán,Tancítaro,23650.0,23400.0,0.0,157000.0,6.71,2018,7
Michoacán,Tangamandapio,3054.0,2307.0,0.0,17060.0,7.39,2018,7
Michoacán,Tangancícuaro,2130.56,1802.88,0.0,11694.0,6.49,2018,7
Michoacán,Taretan,1850.0,1450.0,0.0,10700.0,7.38,2018,7
Michoacán,Tarímbaro,20.0,20.0,0.0,121.0,6.05,2018,7
Michoacán,Tepalcatepec,17.0,0.0,0.0,0.0,0.0,2018,7
Michoacán,Tingambato,4600.0,4600.0,0.0,29300.0,6.37,2018,7
Michoacán,Tingüindín,5220.0,5160.0,0.0,35448.3,6.87,2018,7
Michoacán,Tlazazalca,270.0,177.0,0.0,1105.0,6.24,2018,7
Michoacán,Tocumbo,1004.0,991.0,0.0,6955.45,7.02,2018,7
Michoacán,Turicato,6255.0,5315.0,0.0,27366.91,5.15,2018,7
Michoacán,Tuxpan,380.0,308.4,0.0,2452.56,7.95,2018,7
Michoacán,Tuzantla,20.0,0.0,0.0,0.0,0.0,2018,7
Michoacán,Tzintzuntzan,54.0,27.0,0.0,205.4,7.61,2018,7
Michoacán,Tzitzio,52.0,44.0,0.0,221.0,5.02,2018,7
Michoacán,Uruapan,16200.0,15800.0,0.0,115000.0,7.28,2018,7
Michoacán,Zacapu,3500.0,570.0,0.0,4150.0,7.28,2018,7
Michoacán,Zinapécuaro,127.0,68.0,0.0,263.25,3.87,2018,7
Michoacán,Ziracuaretiro,4950.0,4950.0,0.0,31900.0,6.44,2018,7
Michoacán,Zitácuaro,1325.0,583.5,0.0,3544.79,6.08,2018,7
Total,Total,166511.84,151268.01,0.0,992815.68,6.56,2018,7
Michoacán,Acuitzio,1901.0,1687.0,0.0,12350.0,7.32,2018,8
Michoacán,Aguililla,57.0,45.0,0.0,441.0,9.8,2018,8
Michoacán,Álvaro Obregón,11.0,6.0,0.0,34.0,5.67,2018,8
Michoacán,Apatzingán,981.0,592.0,0.0,3640.0,6.15,2018,8
Michoacán,Aquila,5.0,5.0,0.0,7.9,1.58,2018,8
Michoacán,Ario,16088.0,14233.0,0.0,107520.5,7.55,2018,8
Michoacán,Coalcomán de Vázquez Pallares,880.0,523.0,0.0,5020.8,9.6,2018,8
Michoacán,Copándaro,2.0,2.0,0.0,7.51,3.76,2018,8
Michoacán,Cotija,2515.0,2481.0,0.0,16907.85,6.81,2018,8
Michoacán,Charapan,1400.0,1400.0,0.0,9750.0,6.96,2018,8
Michoacán,Charo,143.0,93.0,0.0,466.0,5.01,2018,8
Michoacán,Chilchota,681.0,605.0,0.0,4040.0,6.68,2018,8
Michoacán,Chinicuila,123.0,120.0,0.0,192.6,1.61,2018,8
Michoacán,Erongarícuaro,670.0,570.0,0.0,4640.0,8.14,2018,8
Michoacán,Hidalgo,51.0,35.3,0.0,254.29,7.2,2018,8
Michoacán,Huiramba,209.0,147.0,0.0,1520.0,10.34,2018,8
Michoacán,Indaparapeo,5.0,3.0,0.0,23.0,7.67,2018,8
Michoacán,Irimbo,182.0,117.6,0.0,872.39,7.42,2018,8
Michoacán,Jiménez,500.0,80.0,0.0,750.0,9.38,2018,8
Michoacán,Jiquilpan,150.0,65.0,0.0,350.0,5.38,2018,8
Michoacán,Juárez,40.0,25.6,0.0,232.14,9.07,2018,8
Michoacán,Jungapeo,23.5,21.9,0.0,184.49,8.42,2018,8
Michoacán,Lagunillas,29.0,11.0,0.0,92.5,8.41,2018,8
Michoacán,Madero,1590.0,1310.0,0.0,10250.0,7.82,2018,8
Michoacán,Maravatío,9.0,4.1,0.0,10.22,2.49,2018,8
Michoacán,Morelia,1385.0,1074.0,0.0,10700.0,9.96,2018,8
Michoacán,Nocupétaro,4.0,4.0,0.0,36.4,9.1,2018,8
Michoacán,Nuevo Parangaricutiro,7520.0,7320.0,0.0,58000.0,7.92,2018,8
Michoacán,Nuevo Urecho,293.35,190.0,0.0,1068.12,5.62,2018,8
Michoacán,Ocampo,87.0,35.5,0.0,246.2,6.94,2018,8
Michoacán,Pajacuarán,5.39,5.39,0.0,32.0,5.94,2018,8
Michoacán,Pátzcuaro,1063.0,328.0,0.0,2890.0,8.81,2018,8
Michoacán,Peribán,12555.0,12343.0,0.0,88613.3,7.18,2018,8
Michoacán,Purépero,921.74,511.74,0.0,3330.0,6.51,2018,8
Michoacán,Queréndaro,29.0,18.0,0.0,40.0,2.22,2018,8
Michoacán,Quiroga,213.0,140.0,0.0,980.5,7.0,2018,8
Michoacán,Los Reyes,6005.0,5848.0,0.0,41698.5,7.13,2018,8
Michoacán,Sahuayo,10.0,10.0,0.0,30.0,3.0,2018,8
Michoacán,Salvador Escalante,16293.0,15245.0,0.0,107980.5,7.08,2018,8
Michoacán,Susupuato,203.3,75.4,0.0,595.87,7.9,2018,8
Michoacán,Tacámbaro,17000.0,16455.0,0.0,104029.14,6.32,2018,8
Michoacán,Tancítaro,23650.0,23400.0,0.0,172900.0,7.39,2018,8
Michoacán,Tangamandapio,3054.0,2307.0,0.0,18390.0,7.97,2018,8
Michoacán,Tangancícuaro,2130.56,1802.88,0.0,12550.0,6.96,2018,8
Michoacán,Taretan,1850.0,1450.0,0.0,11560.0,7.97,2018,8
Michoacán,Tarímbaro,20.0,20.0,0.0,121.0,6.05,2018,8
Michoacán,Tepalcatepec,17.0,0.0,0.0,0.0,0.0,2018,8
Michoacán,Tingambato,4600.0,4600.0,0.0,32550.0,7.08,2018,8
Michoacán,Tingüindín,5220.0,5160.0,0.0,37514.7,7.27,2018,8
Michoacán,Tlazazalca,270.0,177.0,0.0,1242.0,7.02,2018,8
Michoacán,Tocumbo,1004.0,991.0,0.0,7241.8,7.31,2018,8
Michoacán,Turicato,6255.0,5315.0,0.0,32466.69,6.11,2018,8
Michoacán,Tuxpan,380.0,318.3,0.0,2525.24,7.93,2018,8
Michoacán,Tuzantla,20.0,20.0,0.0,280.0,14.0,2018,8
Michoacán,Tzintzuntzan,54.0,27.0,0.0,235.0,8.7,2018,8
Michoacán,Tzitzio,52.0,44.0,0.0,221.0,5.02,2018,8
Michoacán,Uruapan,16200.0,15800.0,0.0,127700.0,8.08,2018,8
Michoacán,Zacapu,3500.0,570.0,0.0,5300.0,9.3,2018,8
Michoacán,Zinapécuaro,127.0,68.0,0.0,263.25,3.87,2018,8
Michoacán,Ziracuaretiro,4950.0,4950.0,0.0,35650.5,7.2,2018,8
Michoacán,Zitácuaro,1325.0,641.4,0.0,5186.35,8.09,2018,8
Total,Total,166511.84,151447.11,0.0,1103725.25,7.29,2018,8
Michoacán,Acuitzio,1901.0,1687.0,0.0,13460.0,7.98,2018,9
Michoacán,Aguililla,57.0,45.0,0.0,461.25,10.25,2018,9
Michoacán,Álvaro Obregón,11.0,6.0,0.0,35.0,5.83,2018,9
Michoacán,Apatzingán,981.0,592.0,0.0,4316.98,7.29,2018,9
Michoacán,Aquila,5.0,5.0,0.0,9.1,1.82,2018,9
Michoacán,Ario,16088.0,14233.0,0.0,115610.7,8.12,2018,9
Michoacán,Coalcomán de Vázquez Pallares,880.0,523.0,0.0,5334.6,10.2,2018,9
Michoacán,Copándaro,2.0,2.0,0.0,8.55,4.28,2018,9
Michoacán,Cotija,2515.0,2481.0,0.0,17852.5,7.2,2018,9
Michoacán,Charapan,1400.0,1400.0,0.0,10100.0,7.21,2018,9
Michoacán,Charo,143.0,93.0,0.0,510.0,5.48,2018,9
Michoacán,Chilchota,681.0,605.0,0.0,4530.0,7.49,2018,9
Michoacán,Chinicuila,123.0,120.0,0.0,224.5,1.87,2018,9
Michoacán,Erongarícuaro,670.0,570.0,0.0,5250.0,9.21,2018,9
Michoacán,Hidalgo,51.0,35.3,0.0,258.61,7.33,2018,9
Michoacán,Huiramba,209.0,147.0,0.0,1590.0,10.82,2018,9
Michoacán,Indaparapeo,5.0,3.0,0.0,24.0,8.0,2018,9
Michoacán,Irimbo,182.0,123.5,0.0,921.46,7.46,2018,9
Michoacán,Jiménez,500.0,80.0,0.0,840.0,10.5,2018,9
Michoacán,Jiquilpan,150.0,65.0,0.0,640.0,9.85,2018,9
Michoacán,Juárez,40.0,29.4,0.0,258.84,8.8,2018,9
Michoacán,Jungapeo,23.5,21.9,0.0,185.81,8.48,2018,9
Michoacán,Lagunillas,29.0,11.0,0.0,93.4,8.49,2018,9
Michoacán,Madero,1590.0,1310.0,0.0,10700.0,8.17,2018,9
Michoacán,Maravatío,9.0,5.1,0.0,14.09,2.76,2018,9
Michoacán,Morelia,1385.0,1074.0,0.0,10700.0,9.96,2018,9
Michoacán,Nocupétaro,4.0,4.0,0.0,36.4,9.1,2018,9
Michoacán,Nuevo Parangaricutiro,7520.0,7320.0,0.0,64200.0,8.77,2018,9
Michoacán,Nuevo Urecho,293.35,190.0,0.0,1285.7,6.77,2018,9
Michoacán,Ocampo,87.0,39.5,0.0,273.22,6.92,2018,9
Michoacán,Pajacuarán,5.39,5.39,0.0,38.0,7.05,2018,9
Michoacán,Pátzcuaro,1063.0,328.0,0.0,2980.0,9.09,2018,9
Michoacán,Peribán,12555.0,12343.0,0.0,98247.3,7.96,2018,9
Michoacán,Purépero,921.74,511.74,0.0,3640.0,7.11,2018,9
Michoacán,Queréndaro,29.0,18.0,0.0,40.0,2.22,2018,9
Michoacán,Quiroga,213.0,140.0,0.0,1150.3,8.22,2018,9
Michoacán,Los Reyes,6005.0,5848.0,0.0,46729.2,7.99,2018,9
Michoacán,Sahuayo,10.0,10.0,0.0,35.0,3.5,2018,9
Michoacán,Salvador Escalante,16293.0,15245.0,0.0,116900.5,7.67,2018,9
Michoacán,Susupuato,203.3,81.3,0.0,712.16,8.76,2018,9
Michoacán,Tacámbaro,17000.0,16455.0,0.0,124293.81,7.55,2018,9
Michoacán,Tancítaro,23650.0,23400.0,0.0,187900.0,8.03,2018,9
Michoacán,Tangamandapio,3054.0,2307.0,0.0,20670.0,8.96,2018,9
Michoacán,Tangancícuaro,2130.56,1802.88,0.0,14105.0,7.82,2018,9
Michoacán,Taretan,1850.0,1450.0,0.0,12300.0,8.48,2018,9
Michoacán,Tarímbaro,20.0,20.0,0.0,123.0,6.15,2018,9
Michoacán,Tepalcatepec,17.0,0.0,0.0,0.0,0.0,2018,9
Michoacán,Tingambato,4600.0,4600.0,0.0,35500.0,7.72,2018,9
Michoacán,Tingüindín,5220.0,5160.0,0.0,40313.01,7.81,2018,9
Michoacán,Tlazazalca,270.0,177.0,0.0,1370.0,7.74,2018,9
Michoacán,Tocumbo,1004.0,991.0,0.0,7805.68,7.88,2018,9
Michoacán,Turicato,6255.0,5315.0,0.0,37485.0,7.05,2018,9
Michoacán,Tuxpan,380.0,320.4,0.0,2623.48,8.19,2018,9
Michoacán,Tuzantla,20.0,20.0,0.0,280.0,14.0,2018,9
Michoacán,Tzintzuntzan,54.0,27.0,0.0,249.0,9.22,2018,9
Michoacán,Tzitzio,52.0,44.0,0.0,221.0,5.02,2018,9
Michoacán,Uruapan,16200.0,15800.0,0.0,143000.0,9.05,2018,9
Michoacán,Zacapu,3500.0,570.0,0.0,5900.0,10.35,2018,9
Michoacán,Zinapécuaro,127.0,68.0,0.0,323.2,4.75,2018,9
Michoacán,Ziracuaretiro,4950.0,4950.0,0.0,39800.0,8.04,2018,9
Michoacán,Zitácuaro,1325.0,959.4,0.0,7492.95,7.81,2018,9
Total,Total,166511.84,151787.81,0.0,1221952.3,8.05,2018,9
Michoacán,Acuitzio,1901.0,1687.0,0.0,13505.0,8.01,2018,10
Michoacán,Aguililla,57.0,45.0,0.0,521.5,11.59,2018,10
Michoacán,Álvaro Obregón,11.0,6.0,0.0,36.0,6.0,2018,10
Michoacán,Apatzingán,981.0,592.0,0.0,5752.0,9.72,2018,10
Michoacán,Aquila,5.0,5.0,0.0,9.6,1.92,2018,10
Michoacán,Ario,16088.0,14233.0,0.0,136925.6,9.62,2018,10
Michoacán,Coalcomán de Vázquez Pallares,880.0,523.0,0.0,6148.4,11.76,2018,10
Michoacán,Copándaro,2.0,2.0,0.0,8.55,4.28,2018,10
Michoacán,Cotija,2515.0,2481.0,0.0,20416.95,8.23,2018,10
Michoacán,Charapan,1400.0,1400.0,0.0,10900.0,7.79,2018,10
Michoacán,Charo,143.0,93.0,0.0,535.0,5.75,2018,10
Michoacán,Chilchota,681.0,605.0,0.0,4855.0,8.02,2018,10
Michoacán,Chinicuila,123.0,120.0,0.0,232.2,1.93,2018,10
Michoacán,Erongarícuaro,670.0,570.0,0.0,6970.0,12.23,2018,10
Michoacán,Hidalgo,51.0,41.3,0.0,312.59,7.57,2018,10
Michoacán,Huiramba,209.0,147.0,0.0,1600.0,10.88,2018,10
Michoacán,Indaparapeo,5.0,3.0,0.0,26.0,8.67,2018,10
Michoacán,Irimbo,182.0,131.2,0.0,997.94,7.61,2018,10
Michoacán,Jiménez,500.0,80.0,0.0,855.0,10.69,2018,10
Michoacán,Jiquilpan,150.0,65.0,0.0,660.0,10.15,2018,10
Michoacán,Juárez,40.0,32.4,0.0,299.33,9.24,2018,10
Michoacán,Jungapeo,23.5,23.5,0.0,196.62,8.37,2018,10
Michoacán,Lagunillas,29.0,11.0,0.0,98.6,8.96,2018,10
Michoacán,Madero,1590.0,1310.0,0.0,10850.0,8.28,2018,10
Michoacán,Maravatío,9.0,8.1,0.0,42.57,5.26,2018,10
Michoacán,Morelia,1385.0,1074.0,0.0,10900.0,10.15,2018,10
Michoacán,Nocupétaro,4.0,4.0,0.0,36.4,9.1,2018,10
Michoacán,Nuevo Parangaricutiro,7520.0,7320.0,0.0,69200.0,9.45,2018,10
Michoacán,Nuevo Urecho,293.35,190.0,0.0,1613.7,8.49,2018,10
Michoacán,Ocampo,87.0,47.4,0.0,301.66,6.36,2018,10
Michoacán,Pajacuarán,5.39,5.39,0.0,42.0,7.79,2018,10
Michoacán,Pátzcuaro,1063.0,328.0,0.0,3195.7,9.74,2018,10
Michoacán,Peribán,12555.0,12343.0,0.0,110696.6,8.97,2018,10
Michoacán,Purépero,921.74,511.74,0.0,3870.0,7.56,2018,10
Michoacán,Queréndaro,29.0,18.0,0.0,40.0,2.22,2018,10
Michoacán,Quiroga,213.0,140.0,0.0,1270.5,9.08,2018,10
Michoacán,Los Reyes,6005.0,5848.0,0.0,49979.38,8.55,2018,10
Michoacán,Sahuayo,10.0,10.0,0.0,55.0,5.5,2018,10
Michoacán,Salvador Escalante,16293.0,15245.0,0.0,142432.3,9.34,2018,10
Michoacán,Susupuato,203.3,126.1,0.0,1076.42,8.54,2018,10
Michoacán,Tacámbaro,17000.0,16455.0,0.0,148010.0,8.99,2018,10
Michoacán,Tancítaro,23650.0,23400.0,0.0,206300.0,8.82,2018,10
Michoacán,Tangamandapio,3054.0,2307.0,0.0,22400.0,9.71,2018,10
Michoacán,Tangancícuaro,2130.56,1802.88,0.0,15399.0,8.54,2018,10
Michoacán,Taretan,1850.0,1450.0,0.0,12500.0,8.62,2018,10
Michoacán,Tarímbaro,20.0,20.0,0.0,128.0,6.4,2018,10
Michoacán,Tepalcatepec,17.0,0.0,0.0,0.0,0.0,2018,10
Michoacán,Tingambato,4600.0,4600.0,0.0,38300.0,8.33,2018,10
Michoacán,Tingüindín,5220.0,5160.0,0.0,43796.64,8.49,2018,10
Michoacán,Tlazazalca,270.0,177.0,0.0,1448.0,8.18,2018,10
Michoacán,Tocumbo,1004.0,991.0,0.0,8481.15,8.56,2018,10
Michoacán,Turicato,6255.0,5315.0,0.0,43574.0,8.2,2018,10
Michoacán,Tuxpan,380.0,331.8,0.0,2702.71,8.15,2018,10
Michoacán,Tuzantla,20.0,20.0,0.0,282.0,14.1,2018,10
Michoacán,Tzintzuntzan,54.0,27.0,0.0,256.0,9.48,2018,10
Michoacán,Tzitzio,52.0,44.0,0.0,221.0,5.02,2018,10
Michoacán,Uruapan,16200.0,15800.0,0.0,156400.0,9.9,2018,10
Michoacán,Zacapu,3500.0,570.0,0.0,5980.0,10.49,2018,10
Michoacán,Zinapécuaro,127.0,68.0,0.0,325.63,4.79,2018,10
Michoacán,Ziracuaretiro,4950.0,4950.0,0.0,41550.0,8.39,2018,10
Michoacán,Zitácuaro,1325.0,970.7,0.0,7636.32,7.87,2018,10
Total,Total,166511.84,151884.51,0.0,1373154.56,9.04,2018,10
Michoacán,Acuitzio,1901.0,1687.0,0.0,13535.0,8.02,2018,11
Michoacán,Aguililla,57.0,45.0,0.0,526.95,11.71,2018,11
Michoacán,Álvaro Obregón,11.0,6.0,0.0,37.0,6.17,2018,11
Michoacán,Apatzingán,981.0,592.0,0.0,5850.0,9.88,2018,11
Michoacán,Aquila,5.0,5.0,0.0,9.9,1.98,2018,11
Michoacán,Ario,16088.0,14233.0,0.0,151800.0,10.67,2018,11
Michoacán,Coalcomán de Vázquez Pallares,880.0,523.0,0.0,6171.4,11.8,2018,11
Michoacán,Copándaro,2.0,2.0,0.0,8.55,4.28,2018,11
Michoacán,Cotija,2515.0,2481.0,0.0,23010.8,9.27,2018,11
Michoacán,Charapan,1400.0,1400.0,0.0,11750.0,8.39,2018,11
Michoacán,Charo,143.0,93.0,0.0,550.0,5.91,2018,11
Michoacán,Chilchota,681.0,605.0,0.5,5065.5,8.37,2018,11
Michoacán,Chinicuila,123.0,120.0,0.0,255.2,2.13,2018,11
Michoacán,Erongarícuaro,670.0,570.0,0.0,7230.0,12.68,2018,11
Michoacán,Hidalgo,51.0,41.3,0.0,312.59,7.57,2018,11
Michoacán,Huiramba,209.0,147.0,0.0,1600.0,10.88,2018,11
Michoacán,Indaparapeo,5.0,3.0,0.0,26.0,8.67,2018,11
Michoacán,Irimbo,182.0,131.2,0.0,997.94,7.61,2018,11
Michoacán,Jiménez,500.0,80.0,0.0,1020.0,12.75,2018,11
Michoacán,Jiquilpan,150.0,65.0,0.0,720.0,11.08,2018,11
Michoacán,Juárez,40.0,32.4,0.0,301.34,9.3,2018,11
Michoacán,Jungapeo,23.5,23.5,0.0,197.64,8.41,2018,11
Michoacán,Lagunillas,29.0,11.0,0.0,102.5,9.32,2018,11
Michoacán,Madero,1590.0,1310.0,0.0,10960.0,8.37,2018,11
Michoacán,Maravatío,9.0,8.1,0.0,42.57,5.26,2018,11
Michoacán,Morelia,1385.0,1074.0,0.0,10950.0,10.2,2018,11
Michoacán,Nocupétaro,4.0,4.0,0.0,36.4,9.1,2018,11
Michoacán,Nuevo Parangaricutiro,7520.0,7320.0,0.0,75150.0,10.27,2018,11
Michoacán,Nuevo Urecho,293.35,190.0,0.0,1720.86,9.06,2018,11
Michoacán,Ocampo,87.0,50.4,0.0,303.52,6.02,2018,11
Michoacán,Pajacuarán,5.39,5.39,0.0,46.5,8.63,2018,11
Michoacán,Pátzcuaro,1063.0,328.0,0.0,3250.0,9.91,2018,11
Michoacán,Peribán,12555.0,12343.0,0.0,124880.65,10.12,2018,11
Michoacán,Purépero,921.74,511.74,0.0,4050.0,7.91,2018,11
Michoacán,Queréndaro,29.0,18.0,0.0,140.0,7.78,2018,11
Michoacán,Quiroga,213.0,140.0,0.0,1300.9,9.29,2018,11
Michoacán,Los Reyes,6005.0,5848.0,0.0,58939.66,10.08,2018,11
Michoacán,Sahuayo,10.0,10.0,0.0,100.0,10.0,2018,11
Michoacán,Salvador Escalante,16293.0,15245.0,0.0,159250.0,10.45,2018,11
Michoacán,Susupuato,203.3,126.1,0.0,1079.21,8.56,2018,11
Michoacán,Tacámbaro,17000.0,16455.0,0.0,155271.31,9.44,2018,11
Michoacán,Tancítaro,23650.0,23400.0,0.0,222650.0,9.51,2018,11
Michoacán,Tangamandapio,3054.0,2307.0,0.0,23070.0,10.0,2018,11
Michoacán,Tangancícuaro,2130.56,1802.88,0.0,16412.0,9.1,2018,11
Michoacán,Taretan,1850.0,1450.0,0.0,13350.0,9.21,2018,11
Michoacán,Tarímbaro,20.0,20.0,0.0,128.0,6.4,2018,11
Michoacán,Tepalcatepec,17.0,0.0,0.0,0.0,0.0,2018,11
Michoacán,Tingambato,4600.0,4600.0,0.0,40350.0,8.77,2018,11
Michoacán,Tingüindín,5220.0,5160.0,0.0,54018.82,10.47,2018,11
Michoacán,Tlazazalca,270.0,177.0,0.0,1483.0,8.38,2018,11
Michoacán,Tocumbo,1004.0,991.0,0.0,9495.6,9.58,2018,11
Michoacán,Turicato,6255.0,5315.0,0.0,47998.3,9.03,2018,11
Michoacán,Tuxpan,380.0,331.8,0.0,2702.71,8.15,2018,11
Michoacán,Tuzantla,20.0,20.0,0.0,282.0,14.1,2018,11
Michoacán,Tzintzuntzan,54.0,27.0,0.0,260.0,9.63,2018,11
Michoacán,Tzitzio,52.0,44.0,0.0,225.0,5.11,2018,11
Michoacán,Uruapan,16200.0,15800.0,0.0,166800.0,10.56,2018,11
Michoacán,Zacapu,3500.0,570.0,0.0,6900.0,12.11,2018,11
Michoacán,Zinapécuaro,127.0,68.0,0.0,365.63,5.38,2018,11
Michoacán,Ziracuaretiro,4950.0,4950.0,0.0,44525.0,8.99,2018,11
Michoacán,Zitácuaro,1325.0,970.7,0.0,7636.32,7.87,2018,11
Total,Total,166511.84,151887.51,0.5,1497202.27,9.86,2018,11
Michoacán,Acuitzio,1901.0,1687.0,0.0,14846.4,8.8,2018,12
Michoacán,Aguililla,57.0,45.0,0.0,562.5,12.5,2018,12
Michoacán,Álvaro Obregón,11.0,6.0,0.0,37.0,6.17,2018,12
Michoacán,Apatzingán,981.0,592.0,0.0,6500.0,10.98,2018,12
Michoacán,Aquila,5.0,5.0,0.0,10.5,2.1,2018,12
Michoacán,Ario,16088.0,14233.0,0.0,173485.5,12.19,2018,12
Michoacán,Coalcomán de Vázquez Pallares,880.0,523.0,0.0,6668.25,12.75,2018,12
Michoacán,Copándaro,2.0,2.0,0.0,8.55,4.28,2018,12
Michoacán,Cotija,2515.0,2481.0,0.0,26535.0,10.7,2018,12
Michoacán,Charapan,1400.0,1400.0,0.0,12700.0,9.07,2018,12
Michoacán,Charo,143.0,93.0,0.0,550.0,5.91,2018,12
Michoacán,Chilchota,681.0,605.0,0.5,5456.87,9.02,2018,12
Michoacán,Chinicuila,123.0,120.0,0.0,276.0,2.3,2018,12
Michoacán,Erongarícuaro,670.0,570.0,0.0,7965.0,13.97,2018,12
Michoacán,Hidalgo,51.0,45.0,0.0,376.61,8.37,2018,12
Michoacán,Huiramba,209.0,147.0,0.0,1607.0,10.93,2018,12
Michoacán,Indaparapeo,5.0,3.0,0.0,26.0,8.67,2018,12
Michoacán,Irimbo,182.0,167.0,0.0,1289.1,7.72,2018,12
Michoacán,Jiménez,500.0,80.0,0.0,1050.0,13.13,2018,12
Michoacán,Jiquilpan,150.0,65.0,0.0,720.0,11.08,2018,12
Michoacán,Juárez,40.0,40.0,0.0,427.16,10.68,2018,12
Michoacán,Jungapeo,23.5,23.5,0.0,202.33,8.61,2018,12
Michoacán,Lagunillas,29.0,11.0,0.0,119.0,10.82,2018,12
Michoacán,Madero,1590.0,1310.0,0.0,10960.0,8.37,2018,12
Michoacán,Maravatío,9.0,9.0,0.0,63.51,7.06,2018,12
Michoacán,Morelia,1385.0,1074.0,0.0,10950.0,10.2,2018,12
Michoacán,Nocupétaro,4.0,4.0,0.0,36.4,9.1,2018,12
