Anio,Idestado,Nomestado,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
2014,14,Jalisco,65,Zapopan,3,Tlajomulco,2,Acatlán de Juárez,7.5,1.5,0.0,15.0,10.0,3950.0,59250.0
2014,14,Jalisco,67,Ameca,4,Ameca,6,Ameca,123.0,51.0,0.0,596.7,11.7,25650.32,15305545.94
2014,14,Jalisco,65,Zapopan,2,Tesistán,120,Zapopan,25.0,25.0,0.0,422.0,16.88,9386.49,3961098.78
2014,14,Jalisco,67,Ameca,6,Mixtlán,12,Atenguillo,21.0,21.0,0.0,189.0,9.0,24883.6,4703000.4
2014,14,Jalisco,67,Ameca,6,Mixtlán,62,Mixtlán,4.0,4.0,0.0,32.0,8.0,24403.75,780920.0
2014,14,Jalisco,70,La Barca,4,Jocotepec,50,Jocotepec,30.0,10.0,0.0,80.0,8.0,11500.0,920000.0
2014,14,Jalisco,70,La Barca,3,Atotonilco,105,Tototlán,25.0,25.0,0.0,625.0,25.0,18836.0,11772500.0
2014,14,Jalisco,70,La Barca,3,Atotonilco,13,Atotonilco El Alto,134.0,121.0,0.0,2964.5,24.5,19020.41,56386005.45
2014,14,Jalisco,70,La Barca,2,Ocotlán,63,Ocotlán,1.0,1.0,0.0,2.3,2.3,15000.0,34500.0
2014,14,Jalisco,70,La Barca,1,La Barca,18,La Barca,38.0,37.0,0.0,140.0,3.78,17378.57,2432999.8
2014,14,Jalisco,69,El Grullo,4,El Limón,54,El Limón,1.5,1.5,0.0,7.5,5.0,12000.0,90000.0
2014,14,Jalisco,69,El Grullo,3,Autlán,15,Autlán de Navarro,62.53,52.53,0.0,525.3,10.0,12998.86,6828301.16
2014,14,Jalisco,69,El Grullo,2,Tecolotlán,90,Tenamaxtlán,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,14,Jalisco,69,El Grullo,2,Tecolotlán,88,Tecolotlán,60.0,21.0,0.0,147.0,7.0,16156.47,2375001.09
2014,14,Jalisco,69,El Grullo,2,Tecolotlán,11,Atengo,98.0,46.0,0.0,325.0,7.07,16033.84,5210998.0
2014,14,Jalisco,69,El Grullo,1,Unión de Tula,17,Ayutla,21.0,21.0,0.0,105.0,5.0,20957.15,2200500.75
2014,14,Jalisco,69,El Grullo,1,Unión de Tula,17,Ayutla,4.0,4.0,0.0,34.0,8.5,25000.0,850000.0
2014,14,Jalisco,68,Tomatlán,5,Puerto Vallarta,67,Puerto Vallarta,15.0,15.0,0.0,40.8,2.72,9979.71,407172.17
2014,14,Jalisco,68,Tomatlán,5,Puerto Vallarta,20,Cabo Corrientes,13.0,11.0,0.0,30.0,2.73,8577.5,257325.0
2014,14,Jalisco,68,Tomatlán,3,Casimiro Castillo,68,Villa Purificación,110.0,60.0,0.0,246.0,4.1,12650.0,3111900.0
2014,14,Jalisco,68,Tomatlán,2,La Huerta,27,Cuautitlán de García Barragán,107.0,77.0,0.0,423.5,5.5,12250.0,5187875.0
2014,14,Jalisco,67,Ameca,8,Talpa de Allende,84,Talpa de Allende,40.0,30.0,0.0,294.0,9.8,24510.2,7205998.8
2014,14,Jalisco,67,Ameca,7,Mascota,80,San Sebastián del Oeste,6.0,6.0,0.0,45.0,7.5,24288.89,1093000.05
2014,14,Jalisco,67,Ameca,7,Mascota,58,Mascota,57.0,26.0,0.0,278.2,10.7,25495.18,7092759.08
2014,14,Jalisco,67,Ameca,6,Mixtlán,62,Mixtlán,4.0,4.0,0.0,35.2,8.8,23590.91,830400.03
2014,14,Jalisco,70,La Barca,4,Jocotepec,107,Tuxcueca,9.0,3.0,0.0,54.0,18.0,10860.0,586440.0
2014,14,Jalisco,65,Zapopan,2,Tesistán,71,San Cristóbal de La Barranca,4.0,4.0,0.0,52.0,13.0,10400.0,540800.0
2014,13,Hidalgo,64,Huichapan,3,Huichapan,59,Tecozautla,23.0,23.0,0.0,163.3,7.1,8662.43,1414574.82
2014,12,Guerrero,58,Iguala,5,Taxco de Alarcón,37,Ixcateopan de Cuauhtémoc,4.0,4.0,0.0,19.2,4.8,9600.0,184320.0
2014,12,Guerrero,58,Iguala,4,Teloloapan,26,Cuetzala del Progreso,24.0,23.0,0.0,207.0,9.0,10432.37,2159500.59
2014,12,Guerrero,58,Iguala,4,Teloloapan,6,Apaxtla,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,12,Guerrero,58,Iguala,3,Cocula,17,Cocula,2.0,2.0,0.0,14.2,7.1,7450.0,105790.0
2014,12,Guerrero,58,Iguala,1,Tepecoacuilco,15,Buenavista de Cuéllar,5.0,4.0,0.0,17.2,4.3,15888.89,273288.91
2014,12,Guerrero,57,Tlapa,6,Alcozauca,4,Alcozauca de Guerrero,0.5,0.5,0.0,3.55,7.1,4560.0,16188.0
2014,12,Guerrero,56,Chilpancingo,4,Chilapa,79,José Joaquín de Herrera,2.0,2.0,0.0,13.0,6.5,10923.08,142000.04
2014,12,Guerrero,56,Chilpancingo,4,Chilapa,28,Chilapa de Álvarez,1.0,1.0,0.0,6.0,6.0,7500.0,45000.0
2014,12,Guerrero,56,Chilpancingo,4,Chilapa,28,Chilapa de Álvarez,0.5,0.5,0.0,3.5,7.0,8000.0,28000.0
2014,12,Guerrero,56,Chilpancingo,3,Quechultenango,51,Quechultenango,9.0,9.0,0.0,34.0,3.78,5553.97,188834.98
2014,12,Guerrero,56,Chilpancingo,3,Quechultenango,51,Quechultenango,3.0,3.0,0.0,8.0,2.67,7700.0,61600.0
2014,12,Guerrero,56,Chilpancingo,3,Quechultenango,44,Mochitlán,7.5,6.0,0.0,16.0,2.67,5533.75,88540.0
2014,12,Guerrero,56,Chilpancingo,3,Quechultenango,44,Mochitlán,28.75,23.25,0.0,111.6,4.8,8574.82,956949.91
2014,12,Guerrero,56,Chilpancingo,2,Chichihualco,75,Eduardo Neri,7.5,7.0,0.0,33.6,4.8,9139.58,307089.89
2014,12,Guerrero,56,Chilpancingo,2,Chichihualco,40,Leonardo Bravo,27.0,12.0,0.0,50.4,4.2,6109.37,307912.25
2014,12,Guerrero,56,Chilpancingo,2,Chichihualco,40,Leonardo Bravo,149.0,65.0,0.0,228.0,3.51,9877.19,2251999.32
2014,12,Guerrero,56,Chilpancingo,2,Chichihualco,32,General Heliodoro Castillo,511.0,232.0,0.0,777.5,3.35,9734.23,7568367.06
2014,12,Guerrero,56,Chilpancingo,2,Chichihualco,32,General Heliodoro Castillo,1625.0,627.0,0.0,2900.0,4.63,10714.9,31073210.0
2014,12,Guerrero,56,Chilpancingo,1,Tixtla,29,Chilpancingo de Los Bravo,95.5,92.0,0.0,365.0,3.97,8209.43,2996441.95
2014,12,Guerrero,58,Iguala,5,Taxco de Alarcón,49,Pilcaya,2.4,2.4,0.0,12.48,5.2,8350.0,104208.0
2014,14,Jalisco,65,Zapopan,1,Palos Altos,45,Ixtlahuacán del Río,40.0,35.0,0.0,420.0,12.0,7357.14,3089998.8
2014,12,Guerrero,58,Iguala,5,Taxco de Alarcón,55,Taxco de Alarcón,22.0,22.0,0.0,174.8,7.95,9511.67,1662640.0
2014,12,Guerrero,58,Iguala,5,Taxco de Alarcón,60,Tetipac,1.5,0.0,0.0,0.0,0.0,0.0,0.0
2014,13,Hidalgo,64,Huichapan,2,Zimapán,84,Zimapán,5.0,5.0,0.0,18.0,3.6,10000.0,180000.0
2014,13,Hidalgo,64,Huichapan,2,Zimapán,84,Zimapán,10.0,10.0,0.0,50.0,5.0,10000.0,500000.0
2014,13,Hidalgo,64,Huichapan,2,Zimapán,47,Pacula,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,13,Hidalgo,64,Huichapan,2,Zimapán,43,Nicolás Flores,14.0,14.0,0.0,67.2,4.8,10000.0,672000.0
2014,13,Hidalgo,64,Huichapan,1,Chapulhuacán,31,Jacala de Ledezma,5.0,5.0,0.0,25.0,5.0,11500.0,287500.0
2014,13,Hidalgo,64,Huichapan,1,Chapulhuacán,31,Jacala de Ledezma,22.0,20.0,0.0,106.0,5.3,11358.49,1203999.94
2014,13,Hidalgo,63,Mixquiahuala,3,Chilcuautla,19,Chilcuautla,7.0,6.0,0.0,29.0,4.83,10000.0,290000.0
2014,13,Hidalgo,63,Mixquiahuala,2,Ixmiquilpan,30,Ixmiquilpan,3.0,3.0,0.0,27.0,9.0,13300.0,359100.0
2014,13,Hidalgo,62,Pachuca,2,Atotonilco,38,Mineral del Chico,7.0,7.0,0.0,38.5,5.5,10000.0,385000.0
2014,13,Hidalgo,62,Pachuca,2,Atotonilco,24,Huasca de Ocampo,97.0,97.0,0.0,948.5,9.78,11883.34,11271350.0
2014,13,Hidalgo,62,Pachuca,2,Atotonilco,12,Atotonilco El Grande,79.0,54.0,0.0,544.4,10.08,12105.07,6590000.0
2014,13,Hidalgo,61,Tulancingo,1,Tulancingo,2,Acaxochitlán,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,13,Hidalgo,60,Zacualtipán,4,Zacualtipán,68,Tianguistengo,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,13,Hidalgo,60,Zacualtipán,4,Zacualtipán,36,San Agustín Metzquititlán,110.0,110.0,0.0,699.6,6.36,13575.47,9497400.0
2014,13,Hidalgo,60,Zacualtipán,3,Tlanchinol,73,Tlanchinol,1.0,0.5,0.0,2.05,4.1,19000.0,38950.0
2014,13,Hidalgo,60,Zacualtipán,3,Tlanchinol,14,Calnali,20.0,12.0,0.0,46.8,3.9,18000.0,842400.0
2014,13,Hidalgo,60,Zacualtipán,2,Metztitlán,37,Metztitlán,40.0,40.0,0.0,172.5,4.31,14666.09,2529900.0
2014,13,Hidalgo,60,Zacualtipán,1,Molango,71,Tlahuiltepa,9.5,3.0,0.0,10.95,3.65,13000.0,142350.0
2014,13,Hidalgo,60,Zacualtipán,1,Molango,20,Eloxochitlán,39.0,17.0,0.0,91.5,5.38,16513.11,1510950.0
2014,12,Guerrero,58,Iguala,5,Taxco de Alarcón,55,Taxco de Alarcón,28.8,0.0,0.0,0.0,0.0,0.0,0.0
2014,18,Nayarit,97,Ahuacatlán,1,Ahuacatlán,3,Amatlán de Cañas,2.0,2.0,0.0,15.2,7.6,4250.0,64600.0
2014,12,Guerrero,58,Iguala,4,Teloloapan,58,Teloloapan,27.0,25.0,0.0,200.0,8.0,9937.5,1987500.0
2014,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,335,San Pedro Yaneri,4.0,4.0,0.0,15.96,3.99,11811.25,188507.55
2014,21,Puebla,114,Libres,2,Guadalupe Victoria,58,Chilchotla,79.0,60.0,0.0,196.8,3.28,4915.88,967445.38
2014,21,Puebla,114,Libres,2,Guadalupe Victoria,67,Guadalupe Victoria,15.0,15.0,0.0,45.0,3.0,6420.0,288900.0
2014,21,Puebla,114,Libres,2,Guadalupe Victoria,116,Quimixtlán,746.0,358.0,0.0,1226.2,3.43,3013.13,3694699.95
2014,21,Puebla,115,Cholula,1,Atlixco,19,Atlixco,170.0,170.0,0.0,1452.05,8.54,2611.36,3791822.58
2014,21,Puebla,115,Cholula,1,Atlixco,19,Atlixco,7.0,7.0,0.0,36.02,5.15,3899.78,140470.08
2014,21,Puebla,115,Cholula,1,Atlixco,69,Huaquechula,40.0,40.0,0.0,325.02,8.13,3545.08,1152221.9
2014,21,Puebla,115,Cholula,1,Atlixco,148,Santa Isabel Cholula,9.0,9.0,0.0,73.02,8.11,3560.02,259952.66
2014,21,Puebla,115,Cholula,1,Atlixco,175,Tianguismanalco,18.0,18.0,0.0,133.04,7.39,3448.62,458804.12
2014,21,Puebla,115,Cholula,1,Atlixco,175,Tianguismanalco,5.0,5.0,0.0,25.02,5.0,3650.12,91326.0
2014,21,Puebla,115,Cholula,1,Atlixco,188,Tochimilco,404.0,404.0,0.0,3380.06,8.37,3443.51,11639262.4
2014,21,Puebla,115,Cholula,1,Atlixco,188,Tochimilco,20.0,20.0,0.0,93.56,4.68,3976.87,372075.75
2014,21,Puebla,115,Cholula,3,Texmelucan,102,Nealtican,15.0,15.0,0.0,121.5,8.1,4130.0,501795.0
2014,21,Puebla,115,Cholula,3,Texmelucan,119,San Andrés Cholula,7.0,7.0,0.0,49.7,7.1,4130.0,205261.0
2014,21,Puebla,114,Libres,2,Guadalupe Victoria,50,Chichiquila,320.0,230.0,0.0,861.0,3.74,1927.11,1659240.0
2014,21,Puebla,115,Cholula,3,Texmelucan,126,San Jerónimo Tecuanipan,3.0,3.0,0.0,17.4,5.8,3942.0,68590.8
2014,21,Puebla,116,Izúcar de Matamoros,4,Acatlán,55,Chila,0.5,0.5,0.0,2.3,4.6,35000.0,80500.0
2014,21,Puebla,116,Izúcar de Matamoros,4,Acatlán,112,Petlalcingo,0.5,0.5,0.0,2.4,4.8,35000.0,84000.0
2014,21,Puebla,116,Izúcar de Matamoros,5,Tepexco,33,Cohuecan,8.0,8.0,0.0,50.0,6.25,6504.0,325200.0
2014,21,Puebla,117,Tecamachalco,2,Tepexi de Rodríguez,18,Atexcal,12.0,12.0,0.0,104.0,8.67,4964.42,516299.94
2014,21,Puebla,117,Tecamachalco,2,Tepexi de Rodríguez,98,Molcaxac,2.0,2.0,0.0,16.4,8.2,5743.9,94200.0
2014,21,Puebla,117,Tecamachalco,2,Tepexi de Rodríguez,169,Tepexi de Rodríguez,85.0,85.0,0.0,978.5,11.51,5278.64,5165150.79
2014,21,Puebla,117,Tecamachalco,2,Tepexi de Rodríguez,206,Zacapala,97.0,97.0,0.0,1219.0,12.57,5413.45,6599000.0
2014,21,Puebla,118,Tehuacán,1,San Lorenzo,46,Chapulco,5.0,5.0,0.0,37.75,7.55,12153.34,458788.59
2014,21,Puebla,118,Tehuacán,1,San Lorenzo,156,Tehuacán,4.0,4.0,0.0,32.0,8.0,10750.0,344000.0
2014,21,Puebla,118,Tehuacán,1,San Lorenzo,209,Zapotitlán,2.0,2.0,0.0,12.0,6.0,9416.67,113000.04
2014,21,Puebla,118,Tehuacán,2,La Cañada Poblana,217,Zoquitlán,15.0,5.0,0.0,35.0,7.0,10962.29,383680.15
2014,21,Puebla,118,Tehuacán,3,Sierra Negra,10,Ajalpan,5.0,3.0,0.0,22.5,7.5,14972.89,336890.03
2014,21,Puebla,118,Tehuacán,3,Sierra Negra,195,Vicente Guerrero,10.0,5.0,0.0,35.55,7.11,8848.1,314549.96
2014,21,Puebla,116,Izúcar de Matamoros,1,Izúcar de Matamoros,85,Izúcar de Matamoros,9.0,9.0,0.0,40.5,4.5,6666.67,270000.14
2014,21,Puebla,113,Teziutlán,2,Tlatlauquitepec,212,Zautla,10.0,10.0,0.0,15.9,1.59,8622.57,137098.86
2014,21,Puebla,113,Teziutlán,2,Tlatlauquitepec,204,Yaonáhuac,64.0,45.0,0.0,86.25,1.92,8567.53,738949.86
2014,21,Puebla,113,Teziutlán,2,Tlatlauquitepec,199,Xiutetelco,92.0,74.0,0.0,133.7,1.81,8099.85,1082949.35
2014,20,Oaxaca,109,Cañada,2,Cuicatlán,436,Santa María Texcatitlán,20.5,5.0,0.0,10.47,2.09,11626.6,121730.5
2014,20,Oaxaca,109,Cañada,2,Cuicatlán,438,Santa María Tlalixtac,23.75,2.0,0.0,6.25,3.13,9888.94,61805.88
2014,20,Oaxaca,109,Cañada,2,Cuicatlán,478,Santiago Nacaltepec,63.0,18.0,0.0,47.71,2.65,10532.34,502498.09
2014,20,Oaxaca,109,Cañada,2,Cuicatlán,527,Santos Reyes Pápalo,42.0,13.0,0.0,34.99,2.69,10274.85,359517.02
2014,20,Oaxaca,109,Cañada,3,Huautla de Jiménez,29,Eloxochitlán de Flores Magón,4.0,4.0,0.0,11.75,2.94,10217.8,120059.15
2014,20,Oaxaca,109,Cañada,3,Huautla de Jiménez,40,Huautepec,4.0,4.0,0.0,11.9,2.98,9758.9,116130.91
2014,20,Oaxaca,109,Cañada,3,Huautla de Jiménez,41,Huautla de Jiménez,27.0,12.0,0.0,39.19,3.27,9957.64,390239.91
2014,20,Oaxaca,109,Cañada,3,Huautla de Jiménez,58,Mazatlán Villa de Flores,133.0,27.0,0.0,161.76,5.99,10245.85,1657368.7
2014,20,Oaxaca,109,Cañada,3,Huautla de Jiménez,58,Mazatlán Villa de Flores,81.5,42.0,0.0,131.29,3.13,9774.44,1283286.23
2014,20,Oaxaca,109,Cañada,3,Huautla de Jiménez,171,San José Tenango,9.0,9.0,0.0,26.06,2.9,10059.42,262148.49
2014,20,Oaxaca,109,Cañada,3,Huautla de Jiménez,187,San Juan Coatzóspam,29.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,20,Oaxaca,109,Cañada,3,Huautla de Jiménez,187,San Juan Coatzóspam,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,20,Oaxaca,109,Cañada,3,Huautla de Jiménez,228,San Lorenzo Cuaunecuiltitla,2.0,2.0,0.0,5.98,2.99,9598.0,57396.04
2014,20,Oaxaca,109,Cañada,3,Huautla de Jiménez,234,San Lucas Zoquiápam,26.5,10.0,0.0,29.75,2.98,9790.35,291262.91
2014,20,Oaxaca,109,Cañada,3,Huautla de Jiménez,249,San Mateo Yoloxochitlán,6.0,6.0,0.0,17.92,2.99,9815.72,175897.7
2014,20,Oaxaca,109,Cañada,3,Huautla de Jiménez,354,Santa Ana Ateixtlahuaca,3.0,3.0,0.0,9.03,3.01,9750.07,88043.13
2014,20,Oaxaca,109,Cañada,3,Huautla de Jiménez,374,Santa Cruz Acatepec,22.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,21,Puebla,112,Zacatlán,1,Zacatlán,16,Aquixtla,4.5,3.0,0.0,9.11,3.04,4942.69,45027.95
2014,21,Puebla,112,Zacatlán,1,Zacatlán,39,Cuautempan,32.0,26.0,0.0,71.07,2.73,4093.49,290924.04
2014,21,Puebla,112,Zacatlán,1,Zacatlán,172,Tetela de Ocampo,55.0,47.5,0.0,128.12,2.7,4466.75,572280.03
2014,21,Puebla,112,Zacatlán,1,Zacatlán,208,Zacatlán,34.0,28.5,0.0,74.81,2.62,4901.26,366662.98
2014,21,Puebla,113,Teziutlán,1,Zacapoaxtla,200,Xochiapulco,30.0,10.0,0.0,14.5,1.45,877.95,12730.28
2014,21,Puebla,113,Teziutlán,1,Zacapoaxtla,207,Zacapoaxtla,72.0,24.0,0.0,46.6,1.94,1254.08,58440.0
2014,21,Puebla,113,Teziutlán,2,Tlatlauquitepec,17,Atempan,20.0,20.0,0.0,38.0,1.9,6000.0,228000.0
2014,21,Puebla,113,Teziutlán,2,Tlatlauquitepec,54,Chignautla,27.0,20.0,0.0,29.0,1.45,7481.38,216960.02
2014,21,Puebla,113,Teziutlán,2,Tlatlauquitepec,75,Hueyapan,80.0,80.0,0.0,140.0,1.75,7990.42,1118658.8
2014,21,Puebla,113,Teziutlán,2,Tlatlauquitepec,173,Teteles de Avila Castillo,25.0,25.0,0.0,37.0,1.48,9273.61,343123.57
2014,21,Puebla,113,Teziutlán,2,Tlatlauquitepec,174,Teziutlán,151.0,118.0,0.0,215.7,1.83,8152.04,1758395.55
2014,21,Puebla,113,Teziutlán,2,Tlatlauquitepec,186,Tlatlauquitepec,60.0,50.0,0.0,95.0,1.9,8147.37,774000.15
2014,22,Querétaro,120,Cadereyta,1,Cadereyta,4,Cadereyta de Montes,26.0,24.0,0.0,55.2,2.3,12300.0,678960.0
2014,22,Querétaro,120,Cadereyta,3,Tolimán,13,Peñamiller,34.0,31.0,0.0,99.2,3.2,13100.0,1299520.0
2014,22,Querétaro,120,Cadereyta,3,Tolimán,18,Tolimán,28.0,27.0,0.0,79.65,2.95,12900.0,1027485.0
2014,22,Querétaro,120,Cadereyta,4,San Joaquín,15,San Joaquín,35.0,7.0,0.0,9.8,1.4,13150.0,128870.0
2014,31,Yucatán,180,Ticul,2,Oxkutzcab,3,Akil,85.0,79.0,0.0,2227.8,28.2,6251.34,13926735.25
2014,31,Yucatán,180,Ticul,2,Oxkutzcab,24,Chumayel,2.0,2.0,0.0,48.6,24.3,8523.05,414220.23
2014,31,Yucatán,180,Ticul,2,Oxkutzcab,25,Dzán,37.5,29.0,0.0,777.2,26.8,6221.96,4835707.31
2014,31,Yucatán,180,Ticul,2,Oxkutzcab,47,Maní,26.0,20.0,0.0,558.0,27.9,6967.18,3887686.44
2014,31,Yucatán,180,Ticul,2,Oxkutzcab,56,Oxkutzcab,146.0,141.0,0.0,3877.5,27.5,4984.12,19325925.3
2014,31,Yucatán,180,Ticul,2,Oxkutzcab,62,Sacalum,12.0,10.0,0.0,288.0,28.8,6761.19,1947222.72
2014,31,Yucatán,180,Ticul,2,Oxkutzcab,89,Ticul,87.0,85.0,0.0,2456.5,28.9,4463.4,10964342.1
2014,31,Yucatán,180,Ticul,3,Tekax,79,Tekax,21.0,21.0,0.0,260.0,12.38,5500.0,1430000.0
2014,31,Yucatán,180,Ticul,3,Tekax,79,Tekax,5.0,5.0,0.0,25.0,5.0,5800.0,145000.0
2014,31,Yucatán,180,Ticul,4,Tzucacab,98,Tzucacab,10.0,8.0,0.0,224.0,28.0,4500.0,1008000.0
2014,31,Yucatán,181,Tizimín,1,Sucilá,6,Buctzotz,0.5,0.5,0.0,3.0,6.0,5250.0,15750.0
2014,31,Yucatán,181,Tizimín,1,Sucilá,57,Panabá,2.0,2.0,0.0,11.0,5.5,4909.09,53999.99
2014,31,Yucatán,181,Tizimín,1,Sucilá,70,Sucilá,1.0,1.0,0.0,5.5,5.5,5022.73,27625.02
2014,18,Nayarit,97,Ahuacatlán,1,Ahuacatlán,6,Ixtlán del Río,7.0,7.0,0.0,44.1,6.3,8900.0,392490.0
2014,31,Yucatán,181,Tizimín,3,Tizimín,8,Calotmul,0.6,0.6,0.0,4.0,6.67,2897.5,11590.0
2014,31,Yucatán,181,Tizimín,3,Tizimín,85,Temozón,1.5,1.5,0.0,8.5,5.67,2841.18,24150.03
2014,31,Yucatán,181,Tizimín,3,Tizimín,96,Tizimín,5.4,5.4,0.0,32.4,6.0,3500.0,113400.0
2014,31,Yucatán,182,Valladolid,1,Chichimilá,92,Tixcacalcupul,2.0,2.0,0.0,18.0,9.0,3500.0,63000.0
2014,32,Zacatecas,187,Jerez,1,Villa Nueva,20,Jerez,10.0,10.0,0.0,78.0,7.8,9800.0,764400.0
2014,32,Zacatecas,187,Jerez,1,Villa Nueva,43,Susticacán,2.0,2.0,0.0,15.6,7.8,10200.0,159120.0
2014,32,Zacatecas,190,Jalpa,1,Nochistlán,34,Nochistlán de Mejía,2.0,2.0,0.0,16.9,8.45,12130.18,205000.04
2014,32,Zacatecas,190,Jalpa,2,Juchipila,23,Juchipila,7.0,7.0,0.0,43.4,6.2,9896.78,429520.25
2014,32,Zacatecas,190,Jalpa,2,Juchipila,28,Mezquital del Oro,5.0,5.0,0.0,29.5,5.9,9600.0,283200.0
2014,32,Zacatecas,190,Jalpa,2,Juchipila,33,Moyahua de Estrada,10.0,10.0,0.0,69.5,6.95,11279.14,783900.23
2014,32,Zacatecas,190,Jalpa,3,Tabasco,55,Villanueva,3.0,3.0,0.0,17.4,5.8,11950.0,207930.0
2014,32,Zacatecas,190,Jalpa,4,Jalpa,1,Apozol,20.0,20.0,0.0,144.0,7.2,12000.0,1728000.0
2014,32,Zacatecas,190,Jalpa,4,Jalpa,19,Jalpa,2.0,2.0,0.0,13.8,6.9,12000.0,165600.0
2014,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,191,San Juan Chicomezúchil,2.0,2.0,0.0,7.94,3.97,11838.89,94000.79
2014,20,Oaxaca,108,Sierra Juárez,1,Ixtlán,363,Santa Catarina Ixtepeji,1.0,1.0,0.0,3.95,3.95,11864.68,46865.49
2014,31,Yucatán,180,Ticul,1,Muna,53,Muna,14.3,14.3,0.0,143.0,10.0,1294.12,185059.16
2014,20,Oaxaca,109,Cañada,2,Cuicatlán,425,Santa María Pápalo,18.75,2.0,0.0,5.85,2.93,9778.63,57204.99
2014,31,Yucatán,179,Mérida,7,Hunucmá,87,Tetiz,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2014,30,Veracruz,171,Fortín,6,Huatusco,80,Ixhuatlán del Café,38.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,24,San Luis Potosí,126,San Luis Potosí,5,Villa de Reyes,32,Santa María del Río,11.0,8.0,0.0,68.0,8.5,8813.53,599320.04
2014,24,San Luis Potosí,128,Matehuala,1,Cedral,6,Catorce,5.0,5.0,0.0,10.5,2.1,2260.0,23730.0
2014,24,San Luis Potosí,128,Matehuala,3,Villa de Guadalupe,47,Villa de Guadalupe,6.0,6.0,0.0,15.6,2.6,2275.0,35490.0
2014,25,Sinaloa,133,Los Mochis,7,Los Mochis,1,Ahome,19.0,19.0,0.0,266.0,14.0,14500.0,3857000.0
2014,25,Sinaloa,136,Culiacán,3,Navolato,18,Navolato,4.0,4.0,0.0,22.0,5.5,6936.36,152599.92
2014,25,Sinaloa,136,Culiacán,4,Culiacán,18,Navolato,2.5,2.5,0.0,20.75,8.3,12100.0,251075.0
2014,25,Sinaloa,138,Mazatlán,2,Concordia,4,Concordia,4.0,4.0,0.0,17.0,4.25,6200.0,105400.0
2014,26,Sonora,149,Navojoa,1,Navojoa,42,Navojoa,15.0,15.0,0.0,201.0,13.4,14358.73,2886104.73
2014,26,Sonora,149,Navojoa,2,Etchojoa,26,Etchojoa,5.0,5.0,0.0,67.0,13.4,14853.97,995215.99
2014,26,Sonora,149,Navojoa,3,Huatabampo,33,Huatabampo,7.0,7.0,0.0,98.35,14.05,14613.35,1437222.97
2014,27,Tabasco,150,Villahermosa,3,Centla,3,Centla,22.0,22.0,0.0,118.0,5.36,5500.0,649000.0
2014,27,Tabasco,151,Cárdenas,2,Cárdenas,2,Cárdenas,35.0,35.0,0.0,103.0,2.94,4689.32,482999.96
2014,27,Tabasco,151,Cárdenas,4,Cunduacán,6,Cunduacán,2.0,2.0,0.0,5.5,2.75,5372.73,29550.02
2014,30,Veracruz,169,Martínez de la Torre,1,Martínez de La Torre,23,Atzalan,60.0,6.0,0.0,42.0,7.0,11800.0,495600.0
2014,30,Veracruz,170,Coatepec,1,Coatepec,17,Apazapan,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,30,Veracruz,170,Coatepec,1,Coatepec,79,Ixhuacán de Los Reyes,50.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,30,Veracruz,170,Coatepec,1,Coatepec,92,Xico,45.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,30,Veracruz,170,Coatepec,2,Perote,10,Altotonga,186.0,116.0,0.0,1164.0,10.03,10689.62,12442715.16
2014,30,Veracruz,170,Coatepec,2,Perote,25,Ayahualulco,5.0,5.0,0.0,49.0,9.8,9591.84,470000.16
2014,30,Veracruz,171,Fortín,4,Zongolica,137,Los Reyes,3.0,3.0,0.0,10.5,3.5,9000.0,94500.0
2014,30,Veracruz,171,Fortín,4,Zongolica,159,Tehuipango,5.0,5.0,0.0,19.0,3.8,9080.0,172520.0
2014,30,Veracruz,171,Fortín,4,Zongolica,171,Texhuacán,6.0,6.0,0.0,21.6,3.6,9066.67,195840.07
2014,30,Veracruz,171,Fortín,4,Zongolica,184,Tlaquilpa,6.0,6.0,0.0,21.6,3.6,9066.67,195840.07
2014,30,Veracruz,171,Fortín,4,Zongolica,201,Zongolica,4.0,4.0,0.0,14.8,3.7,9000.0,133200.0
2014,30,Veracruz,171,Fortín,6,Huatusco,8,Alpatláhuac,42.0,42.0,0.0,420.0,10.0,6517.14,2737198.8
2014,30,Veracruz,171,Fortín,6,Huatusco,24,Tlaltetela,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,30,Veracruz,171,Fortín,6,Huatusco,29,Calcahualco,55.0,55.0,0.0,484.0,8.8,6131.31,2967554.04
