Anio,Idddr,Nomddr,Idcader,Nomcader,Idmunicipio,Nommunicipio,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
2014,87,Zamora,4,Cotija,95,Tocumbo,226.0,209.0,0.0,2612.5,12.5,14461.08,37779571.5
2015,90,Pátzcuaro,1,Quiroga,39,Huiramba,111.0,81.0,0.0,816.48,10.08,14294.27,11670985.57
2015,90,Pátzcuaro,1,Quiroga,32,Erongarícuaro,514.0,432.0,0.0,5412.96,12.53,14640.92,79250714.32
2015,88,Sahuayo,2,Jiquilpan,45,Jiquilpan,65.0,60.0,0.0,420.0,7.0,8768.27,3682673.4
2015,87,Zamora,4,Cotija,95,Tocumbo,511.0,486.0,0.0,4471.2,9.2,12697.01,56770871.11
2015,87,Zamora,4,Cotija,95,Tocumbo,397.0,358.0,0.0,4582.4,12.8,12315.54,56434730.5
2015,87,Zamora,4,Cotija,91,Tingüindín,1917.0,1902.0,0.0,19020.0,10.0,12777.71,243032044.2
2015,87,Zamora,4,Cotija,91,Tingüindín,2902.7,2855.0,0.0,35687.5,12.5,12676.04,452376177.5
2015,87,Zamora,4,Cotija,19,Cotija,867.0,847.0,0.0,7580.65,8.95,11550.38,87559388.15
2015,87,Zamora,4,Cotija,19,Cotija,691.0,550.0,0.0,5775.0,10.5,13701.33,79125180.75
2015,87,Zamora,3,Reyes Los,75,Los Reyes,3198.0,3170.0,0.0,32651.0,10.3,14500.0,473439500.0
2015,87,Zamora,3,Reyes Los,75,Los Reyes,627.6,587.6,0.0,6639.88,11.3,14570.0,96743051.6
2015,87,Zamora,3,Reyes Los,68,Peribán,11150.0,11100.0,0.0,99900.0,9.0,14500.0,1448550000.0
2015,87,Zamora,3,Reyes Los,68,Peribán,1283.0,1113.0,0.0,12799.5,11.5,21187.97,271195392.0
2015,87,Zamora,2,Tangancícuaro,94,Tlazazalca,178.81,82.5,0.0,651.75,7.9,13915.19,9069225.08
2015,87,Zamora,2,Tangancícuaro,85,Tangancícuaro,1822.56,1425.88,0.0,14401.39,10.1,13420.78,193277886.88
2015,87,Zamora,2,Tangancícuaro,70,Purépero,731.56,435.93,0.0,3531.03,8.1,14198.78,50136318.14
2015,87,Zamora,2,Tangancícuaro,25,Chilchota,927.66,702.13,0.0,5687.25,8.1,13985.19,79537271.83
2015,87,Zamora,1,Zamora,84,Tangamandapio,2725.0,1950.0,0.0,21060.0,10.8,13019.05,274181193.0
2015,87,Zamora,1,Zamora,84,Tangamandapio,265.0,234.0,0.0,2620.8,11.2,13257.27,34744653.22
2015,86,Uruapan,3,Paracho,21,Charapan,931.0,652.0,0.0,3260.0,5.0,13239.64,43161226.4
2015,86,Uruapan,2,Ziracuaretiro,111,Ziracuaretiro,1263.0,1263.0,0.0,11872.2,9.4,14569.31,172969762.18
2015,90,Pátzcuaro,1,Quiroga,66,Pátzcuaro,228.0,198.0,0.0,1901.59,9.6,14367.09,27320314.67
2015,90,Pátzcuaro,1,Quiroga,73,Quiroga,90.0,64.0,0.0,608.38,9.51,14303.19,8701774.73
2015,90,Pátzcuaro,1,Quiroga,100,Tzintzuntzan,25.0,14.0,0.0,127.4,9.1,14226.74,1812486.68
2015,90,Pátzcuaro,2,Villa Escalante,9,Ario,5391.0,4774.0,0.0,61689.82,12.92,15062.8,929221538.98
2015,93,Zitácuaro,2,Maravatío,50,Maravatío,2.25,2.25,0.0,13.5,6.0,9100.0,122850.0
2015,93,Zitácuaro,2,Maravatío,50,Maravatío,6.0,6.0,0.0,42.0,7.0,9970.0,418740.0
2015,91,Morelia,5,Tzitzio,101,Tzitzio,40.0,24.0,0.0,108.0,4.5,12855.56,1388400.48
2015,91,Morelia,4,Queréndaro,110,Zinapécuaro,60.0,50.0,0.0,350.0,7.0,11628.57,4069999.5
2015,91,Morelia,4,Queréndaro,110,Zinapécuaro,5.0,5.0,0.0,38.0,7.6,11350.0,431300.0
2015,91,Morelia,4,Queréndaro,72,Queréndaro,24.0,20.0,0.0,150.0,7.5,12312.0,1846800.0
2015,91,Morelia,3,Álvaro Obregón,88,Tarímbaro,20.0,20.0,0.0,80.0,4.0,12125.0,970000.0
2015,91,Morelia,3,Álvaro Obregón,22,Charo,41.7,36.7,0.0,146.8,4.0,11462.5,1682695.0
2015,91,Morelia,3,Álvaro Obregón,3,Álvaro Obregón,2.0,2.0,0.0,7.6,3.8,11415.79,86760.0
2015,91,Morelia,2,Cuitzeo,18,Copándaro,2.0,2.0,0.0,12.0,6.0,12438.33,149259.96
2015,86,Uruapan,2,Ziracuaretiro,111,Ziracuaretiro,2517.0,2517.0,0.0,25894.15,10.29,15387.06,398434713.41
2015,91,Morelia,1,Morelia,53,Morelia,834.0,718.0,0.0,5887.6,8.2,11615.85,68389478.46
2015,91,Morelia,1,Morelia,49,Madero,755.0,696.0,0.0,5985.6,8.6,13195.35,78982086.96
2015,91,Morelia,1,Morelia,1,Acuitzio,233.85,208.85,0.0,1503.72,7.2,11464.27,17239052.08
2015,91,Morelia,1,Morelia,1,Acuitzio,1430.0,972.0,0.0,7776.0,8.0,12362.5,96130800.0
2015,90,Pátzcuaro,4,Turicato,97,Turicato,2383.0,2345.0,0.0,24622.5,10.5,12631.94,311029942.65
2015,90,Pátzcuaro,4,Turicato,97,Turicato,370.0,333.0,0.0,4063.4,12.2,13369.69,54326415.0
2015,90,Pátzcuaro,3,Tacámbaro,82,Tacámbaro,6740.0,6570.0,0.0,65076.0,9.91,14530.66,945597230.16
2015,90,Pátzcuaro,3,Tacámbaro,82,Tacámbaro,7604.0,7354.0,0.0,72860.0,9.91,14495.68,1056155260.8
2015,90,Pátzcuaro,2,Villa Escalante,79,Salvador Escalante,7805.0,6833.0,0.0,70379.9,10.3,14358.73,1010565981.53
2015,90,Pátzcuaro,2,Villa Escalante,79,Salvador Escalante,7052.0,6067.0,0.0,76456.33,12.6,14808.31,1132189036.1
2015,90,Pátzcuaro,2,Villa Escalante,9,Ario,7853.0,6845.0,0.0,72762.35,10.63,14492.95,1054541100.43
2015,91,Morelia,1,Morelia,49,Madero,413.25,400.25,0.0,2401.5,6.0,11766.66,28257633.99
2015,86,Uruapan,2,Ziracuaretiro,90,Tingambato,2206.0,2206.0,0.0,21177.6,9.6,15194.86,321790667.14
2015,86,Uruapan,2,Ziracuaretiro,90,Tingambato,841.0,841.0,0.0,8662.3,10.3,14948.7,129490124.01
2015,86,Uruapan,2,Ziracuaretiro,87,Taretan,910.0,910.0,0.0,10921.8,12.0,17099.76,186760191.83
2015,93,Zitácuaro,3,Ciudad Hidalgo,34,Hidalgo,22.0,22.0,0.0,173.8,7.9,10784.7,1874380.86
2015,86,Uruapan,1,Parangaricutiro,102,Uruapan,5000.0,5000.0,0.0,49750.0,9.95,14006.28,696812430.0
2015,86,Uruapan,1,Parangaricutiro,102,Uruapan,9300.0,9300.0,0.0,94860.0,10.2,14866.57,1410242355.9
2015,86,Uruapan,1,Parangaricutiro,83,Tancítaro,18100.0,18100.0,0.0,170108.0,9.4,13756.03,2340010751.24
2015,86,Uruapan,1,Parangaricutiro,83,Tancítaro,3650.0,3650.0,0.0,37595.0,10.3,13646.05,513023249.75
2015,86,Uruapan,1,Parangaricutiro,58,Nuevo Parangaricutiro,3500.0,3500.0,0.0,34300.0,9.8,13715.9,470455370.0
2015,86,Uruapan,1,Parangaricutiro,58,Nuevo Parangaricutiro,3000.0,3000.0,0.0,30600.0,10.2,15057.2,460750410.27
2015,85,Apatzingán,1,Apatzingán,6,Apatzingán,444.82,380.82,0.0,3884.36,10.2,10574.42,41074854.07
2015,82,Aguililla,2,Coalcomán,15,Coalcomán de Vázquez Pallares,900.0,200.0,0.0,2336.0,11.68,9272.01,21659415.36
2015,82,Aguililla,1,Aguililla,2,Aguililla,90.0,70.0,0.0,756.7,10.81,9534.73,7214930.19
2015,93,Zitácuaro,3,Ciudad Hidalgo,41,Irimbo,99.0,92.0,0.0,690.0,7.5,9403.6,6488484.0
2015,93,Zitácuaro,3,Ciudad Hidalgo,47,Jungapeo,2.5,2.5,0.0,15.75,6.3,9200.64,144910.08
2015,93,Zitácuaro,4,Zitácuaro,112,Zitácuaro,778.0,758.0,0.0,7276.8,9.6,12970.0,94380096.0
2015,93,Zitácuaro,4,Zitácuaro,112,Zitácuaro,460.0,460.0,0.0,4922.0,10.7,12736.47,62688905.34
2015,93,Zitácuaro,4,Zitácuaro,81,Susupuato,200.0,195.0,0.0,1950.0,10.0,12500.0,24375000.0
2015,93,Zitácuaro,4,Zitácuaro,61,Ocampo,61.0,46.0,0.0,386.4,8.4,12360.0,4775904.0
2015,93,Zitácuaro,4,Zitácuaro,61,Ocampo,8.5,8.5,0.0,80.75,9.5,12521.56,1011115.97
2015,93,Zitácuaro,4,Zitácuaro,46,Juárez,30.0,30.0,0.0,303.0,10.1,12540.0,3799620.0
2015,93,Zitácuaro,3,Ciudad Hidalgo,98,Tuxpan,52.0,52.0,0.0,355.0,6.83,9476.62,3364200.1
2015,93,Zitácuaro,3,Ciudad Hidalgo,98,Tuxpan,260.0,260.0,0.0,2236.0,8.6,9723.54,21741835.44
2015,93,Zitácuaro,3,Ciudad Hidalgo,47,Jungapeo,21.0,21.0,0.0,186.9,8.9,9546.91,1784317.48
2016,90,Pátzcuaro,2,Villa Escalante,9,Ario,6296.0,4911.0,0.0,62664.36,12.76,16320.09,1022687995.0
2016,90,Pátzcuaro,2,Villa Escalante,9,Ario,8825.0,7287.0,0.0,81177.18,11.14,16223.93,1317012886.0
2016,90,Pátzcuaro,2,Villa Escalante,79,Salvador Escalante,7537.0,6332.0,0.0,80922.96,12.78,16543.08,1338715001.0
2016,90,Pátzcuaro,2,Villa Escalante,79,Salvador Escalante,8178.0,7133.0,0.0,75538.47,10.59,16852.0,1272974296.0
2016,90,Pátzcuaro,3,Tacámbaro,82,Tacámbaro,7894.0,7629.0,0.0,96792.3,12.69,16142.04,1562425057.0
2016,90,Pátzcuaro,3,Tacámbaro,82,Tacámbaro,6920.0,6670.0,0.0,71369.0,10.7,16452.0,1174162788.0
2016,90,Pátzcuaro,1,Quiroga,100,Tzintzuntzan,45.0,20.0,0.0,184.4,9.22,17494.81,3226042.96
2016,90,Pátzcuaro,4,Turicato,97,Turicato,600.0,525.0,0.0,6667.5,12.7,16568.34,110469407.0
2016,91,Morelia,1,Morelia,1,Acuitzio,1499.0,990.0,0.0,9108.0,9.2,16782.0,152850456.0
2016,91,Morelia,1,Morelia,1,Acuitzio,238.85,218.85,0.0,1904.0,8.7,16795.42,31978479.68
2016,91,Morelia,1,Morelia,49,Madero,840.0,750.0,0.0,6375.0,8.5,16569.0,105627375.0
2016,91,Morelia,1,Morelia,49,Madero,540.0,495.0,0.0,3960.0,8.0,16578.0,65648880.0
2016,91,Morelia,1,Morelia,53,Morelia,590.0,520.0,0.0,6500.0,12.5,16742.0,108823000.0
2016,91,Morelia,1,Morelia,53,Morelia,330.0,120.0,0.0,1092.0,9.1,16806.0,18352152.0
2016,90,Pátzcuaro,4,Turicato,97,Turicato,3860.0,3060.0,0.0,31518.0,10.3,16868.0,531645624.0
2016,91,Morelia,2,Cuitzeo,18,Copándaro,2.0,2.0,0.0,13.8,6.9,17855.07,246399.97
2016,90,Pátzcuaro,1,Quiroga,73,Quiroga,150.0,69.0,0.0,678.27,9.83,17668.49,11984006.71
2016,90,Pátzcuaro,1,Quiroga,48,Lagunillas,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,87,Zamora,3,Reyes Los,75,Los Reyes,4308.0,4175.0,0.0,47929.0,11.48,16847.0,807459863.0
2016,87,Zamora,4,Cotija,19,Cotija,966.0,846.0,0.0,9574.8,11.32,18247.9,174719982.0
2016,87,Zamora,4,Cotija,19,Cotija,1168.0,1091.0,0.0,10888.18,9.98,16983.86,184923324.8
2016,87,Zamora,4,Cotija,91,Tingüindín,3014.7,2940.7,0.0,36499.4,12.41,16606.14,606114157.6
2016,87,Zamora,4,Cotija,91,Tingüindín,2065.0,1987.0,0.0,20823.76,10.48,16247.21,338328001.7
2016,87,Zamora,4,Cotija,95,Tocumbo,435.0,395.0,0.0,4818.6,12.2,17124.15,82514423.43
2016,90,Pátzcuaro,1,Quiroga,66,Pátzcuaro,256.0,219.0,0.0,2124.3,9.7,17640.45,37473607.94
2016,87,Zamora,4,Cotija,95,Tocumbo,555.0,496.0,0.0,4960.0,10.0,16828.81,83470897.6
2016,88,Sahuayo,1,Venustiano Carranza,76,Sahuayo,10.0,10.0,0.0,90.0,9.0,12388.89,1115000.1
2016,89,La Piedad,3,Zacapu,44,Jiménez,65.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,89,La Piedad,3,Zacapu,107,Zacapu,2300.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,90,Pátzcuaro,1,Quiroga,32,Erongarícuaro,590.0,447.0,0.0,5685.84,12.72,16738.65,95173285.72
2016,90,Pátzcuaro,1,Quiroga,39,Huiramba,177.0,87.0,0.0,889.14,10.22,16891.69,15019077.25
2016,88,Sahuayo,1,Venustiano Carranza,62,Pajacuarán,5.39,5.39,0.0,47.16,8.75,16678.97,786580.23
2016,87,Zamora,3,Reyes Los,75,Los Reyes,1370.0,1292.0,0.0,14000.4,10.84,17396.33,243555517.2
2016,91,Morelia,3,Álvaro Obregón,3,Álvaro Obregón,6.0,5.0,0.0,32.0,6.4,17250.0,552000.0
2016,91,Morelia,3,Álvaro Obregón,22,Charo,17.0,15.0,0.0,82.5,5.5,16954.55,1398750.38
2016,93,Zitácuaro,4,Zitácuaro,81,Susupuato,200.0,200.0,0.0,1880.0,9.4,11111.4,20889432.0
2016,93,Zitácuaro,4,Zitácuaro,112,Zitácuaro,547.0,547.0,0.0,5634.1,10.3,10940.91,61642181.03
2016,93,Zitácuaro,4,Zitácuaro,112,Zitácuaro,779.0,779.0,0.0,7284.75,9.35,10415.45,75873949.39
2016,93,Zitácuaro,4,Zitácuaro,61,Ocampo,61.0,61.0,0.0,484.95,7.95,12684.96,6151571.35
2016,91,Morelia,3,Álvaro Obregón,22,Charo,46.0,40.0,0.0,280.0,7.0,17728.57,4963999.6
2016,93,Zitácuaro,4,Zitácuaro,61,Ocampo,8.5,8.5,0.0,81.6,9.6,13191.01,1076386.42
2016,93,Zitácuaro,3,Ciudad Hidalgo,98,Tuxpan,62.0,59.0,0.0,389.4,6.6,8264.87,3218340.38
2016,91,Morelia,3,Álvaro Obregón,88,Tarímbaro,20.0,20.0,0.0,140.0,7.0,16314.29,2284000.6
2016,91,Morelia,4,Queréndaro,72,Queréndaro,26.0,20.0,0.0,188.0,9.4,17500.0,3290000.0
2016,91,Morelia,4,Queréndaro,110,Zinapécuaro,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,91,Morelia,4,Queréndaro,110,Zinapécuaro,62.0,50.0,0.0,410.0,8.2,17570.73,7203999.3
2016,91,Morelia,5,Tzitzio,101,Tzitzio,30.0,30.0,0.0,180.0,6.0,15898.34,2861701.2
2016,92,Huetamo,3,Carácuaro,57,Nocupétaro,2.5,2.5,0.0,21.25,8.5,15234.8,323739.5
2016,93,Zitácuaro,4,Zitácuaro,46,Juárez,40.0,40.0,0.0,388.0,9.7,12996.11,5042490.68
2016,92,Huetamo,4,Tuzantla,99,Tuzantla,160.0,160.0,0.0,480.0,3.0,17000.0,8160000.0
2016,93,Zitácuaro,2,Maravatío,50,Maravatío,3.0,3.0,0.0,18.6,6.2,9330.06,173539.12
2016,93,Zitácuaro,3,Ciudad Hidalgo,34,Hidalgo,45.0,45.0,0.0,360.0,8.0,10334.01,3720243.6
2016,93,Zitácuaro,3,Ciudad Hidalgo,41,Irimbo,99.0,99.0,0.0,752.4,7.6,9760.54,7343830.3
2016,93,Zitácuaro,3,Ciudad Hidalgo,47,Jungapeo,21.0,21.0,0.0,189.0,9.0,9719.46,1836977.94
2016,93,Zitácuaro,3,Ciudad Hidalgo,47,Jungapeo,2.5,2.5,0.0,17.75,7.1,9291.01,164915.43
2016,93,Zitácuaro,3,Ciudad Hidalgo,98,Tuxpan,275.0,275.0,0.0,2392.5,8.7,9744.91,23314697.18
2016,93,Zitácuaro,2,Maravatío,50,Maravatío,6.0,6.0,0.0,42.6,7.1,13468.55,573760.23
2016,87,Zamora,3,Reyes Los,68,Peribán,11220.0,11145.0,0.0,129282.0,11.6,16768.54,2167870388.0
2016,88,Sahuayo,2,Jiquilpan,45,Jiquilpan,206.0,65.0,0.0,588.25,9.05,12516.58,7362878.19
2016,87,Zamora,2,Tangancícuaro,94,Tlazazalca,125.65,125.65,0.0,1019.0,8.11,16196.14,16503866.66
2016,87,Zamora,3,Reyes Los,68,Peribán,2003.0,1810.0,0.0,20130.6,11.12,20782.96,418373491.4
2016,86,Uruapan,1,Parangaricutiro,83,Tancítaro,18742.0,18742.0,0.0,186880.0,9.97,17948.15,3354150000.0
2016,86,Uruapan,1,Parangaricutiro,102,Uruapan,9980.0,9980.0,0.0,103504.0,10.37,16429.81,1700550680.0
2016,86,Uruapan,1,Parangaricutiro,102,Uruapan,5116.0,5116.0,0.0,50992.0,9.97,18911.6,964340420.4
2016,86,Uruapan,2,Ziracuaretiro,87,Taretan,1205.0,1205.0,0.0,12070.5,10.02,18871.67,227790450.0
2016,86,Uruapan,2,Ziracuaretiro,90,Tingambato,850.0,850.0,0.0,8506.7,10.01,22009.83,187231054.4
2016,86,Uruapan,2,Ziracuaretiro,90,Tingambato,2650.0,2650.0,0.0,26235.0,9.9,16583.82,435076517.7
2016,86,Uruapan,2,Ziracuaretiro,111,Ziracuaretiro,3165.0,3165.0,0.0,31818.0,10.05,17170.55,546332490.0
2016,86,Uruapan,2,Ziracuaretiro,111,Ziracuaretiro,1160.0,1160.0,0.0,9744.0,8.4,16500.0,160776000.0
2016,87,Zamora,1,Zamora,84,Tangamandapio,237.0,237.0,0.0,2630.7,11.1,16709.26,43957050.28
2016,87,Zamora,1,Zamora,84,Tangamandapio,2010.0,2010.0,0.0,22512.0,11.2,16262.82,366108603.8
2016,87,Zamora,2,Tangancícuaro,25,Chilchota,702.0,702.0,0.0,5756.4,8.2,16246.69,93522446.32
2016,87,Zamora,2,Tangancícuaro,70,Purépero,448.74,448.74,0.0,3724.54,8.3,16386.53,61032286.45
2016,87,Zamora,2,Tangancícuaro,85,Tangancícuaro,307.0,307.0,0.0,2729.0,8.89,17000.99,46395711.0
2016,87,Zamora,2,Tangancícuaro,85,Tangancícuaro,1522.88,1522.88,0.0,15027.21,9.87,16722.15,251287295.5
2016,86,Uruapan,1,Parangaricutiro,83,Tancítaro,3675.0,3675.0,0.0,37262.4,10.14,26638.96,992631581.1
2016,86,Uruapan,1,Parangaricutiro,58,Nuevo Parangaricutiro,3125.0,3125.0,0.0,31187.5,9.98,16585.33,517254979.4
2016,86,Uruapan,3,Paracho,21,Charapan,932.0,932.0,0.0,6524.0,7.0,17550.13,114497048.1
2016,85,Apatzingán,1,Apatzingán,6,Apatzingán,449.82,400.82,0.0,4076.34,10.17,13028.0,53106557.52
2016,86,Uruapan,1,Parangaricutiro,58,Nuevo Parangaricutiro,3440.0,3440.0,0.0,36634.0,10.65,17237.15,631465659.2
2016,81,Coahuayana,1,Aquila,8,Aquila,13.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,82,Aguililla,1,Aguililla,2,Aguililla,90.0,90.0,0.0,1080.0,12.0,12598.0,13605840.0
2016,82,Aguililla,2,Coalcomán,15,Coalcomán de Vázquez Pallares,880.0,880.0,0.0,10824.0,12.3,13691.0,148191384.0
2017,93,Zitácuaro,4,Zitácuaro,112,Zitácuaro,780.2,780.2,0.0,7624.4,9.77,13127.0,100085498.8
2017,93,Zitácuaro,4,Zitácuaro,112,Zitácuaro,548.3,548.3,0.0,5743.5,10.48,13294.0,76354089.0
2017,93,Zitácuaro,4,Zitácuaro,81,Susupuato,200.0,200.0,0.0,2060.16,10.3,14511.0,29894981.76
2017,93,Zitácuaro,4,Zitácuaro,61,Ocampo,61.0,61.0,0.0,519.72,8.52,14109.0,7332729.48
2017,93,Zitácuaro,4,Zitácuaro,61,Ocampo,22.0,15.0,0.0,157.52,10.5,14452.0,2276479.04
2017,87,Zamora,3,Reyes Los,75,Los Reyes,1326.0,1256.0,0.0,13620.8,10.84,20842.53,283891894.3
2017,87,Zamora,3,Reyes Los,75,Los Reyes,4481.0,4348.0,0.0,50002.0,11.5,20215.2,1010800430.0
2017,87,Zamora,4,Cotija,19,Cotija,1117.0,974.0,0.0,11051.4,11.35,21653.37,239300073.9
2017,87,Zamora,4,Cotija,19,Cotija,1369.0,1319.0,0.0,13190.0,10.0,20380.63,268820509.7
2017,87,Zamora,4,Cotija,91,Tingüindín,2972.7,2943.7,0.0,37391.07,12.7,19917.67,744742883.9
2017,87,Zamora,4,Cotija,91,Tingüindín,2217.0,2125.0,0.0,22312.5,10.5,19496.65,435019003.1
2017,87,Zamora,4,Cotija,95,Tocumbo,439.0,395.0,0.0,4910.6,12.43,20678.79,101545289.8
2017,87,Zamora,4,Cotija,95,Tocumbo,557.0,496.0,0.0,5009.6,10.1,20194.57,101166717.9
2017,88,Sahuayo,1,Venustiano Carranza,62,Pajacuarán,5.39,5.39,0.0,49.59,9.2,21682.0,1075210.38
2017,88,Sahuayo,1,Venustiano Carranza,76,Sahuayo,10.0,10.0,0.0,110.0,11.0,13000.0,1430000.0
2017,88,Sahuayo,2,Jiquilpan,45,Jiquilpan,150.0,65.0,0.0,910.0,14.0,14000.0,12740000.0
2017,89,La Piedad,3,Zacapu,44,Jiménez,140.0,15.0,0.0,232.5,15.5,20000.0,4650000.0
2017,89,La Piedad,3,Zacapu,107,Zacapu,2305.0,300.0,0.0,4580.0,15.27,20500.0,93890000.0
2017,90,Pátzcuaro,1,Quiroga,32,Erongarícuaro,632.0,514.0,0.0,6769.38,13.17,20700.0,140126166.0
2017,90,Pátzcuaro,1,Quiroga,39,Huiramba,199.0,127.0,0.0,1355.09,10.67,20600.0,27914854.0
2017,87,Zamora,3,Reyes Los,68,Peribán,9513.0,9340.0,0.0,108811.0,11.65,20122.24,2189521057.0
2017,87,Zamora,3,Reyes Los,68,Peribán,3049.0,3043.0,0.0,34242.8,11.25,23887.78,817984479.5
2017,87,Zamora,2,Tangancícuaro,94,Tlazazalca,180.0,160.0,0.0,1440.0,9.0,21255.14,30607401.6
2017,87,Zamora,2,Tangancícuaro,94,Tlazazalca,20.0,17.0,0.0,144.5,8.5,21054.98,3042444.61
2017,86,Uruapan,1,Parangaricutiro,102,Uruapan,9600.0,9600.0,0.0,101701.44,10.59,23533.53,2393393856.0
2017,86,Uruapan,1,Parangaricutiro,102,Uruapan,5501.0,5501.0,0.0,51804.0,9.42,20589.99,1066644000.0
2017,86,Uruapan,2,Ziracuaretiro,87,Taretan,1100.0,1100.0,0.0,13029.0,11.84,21999.52,286631700.0
2017,86,Uruapan,2,Ziracuaretiro,90,Tingambato,955.0,950.0,0.0,12664.7,13.33,23266.95,294669000.0
2017,86,Uruapan,2,Ziracuaretiro,90,Tingambato,2950.0,2750.0,0.0,29500.0,10.73,21200.0,625400000.0
2017,86,Uruapan,2,Ziracuaretiro,111,Ziracuaretiro,3200.0,3200.0,0.0,33498.0,10.47,20161.26,675361800.0
2017,86,Uruapan,2,Ziracuaretiro,111,Ziracuaretiro,1250.0,1250.0,0.0,10625.0,8.5,20800.0,221000000.0
2017,90,Pátzcuaro,1,Quiroga,48,Lagunillas,18.0,6.0,0.0,62.04,10.34,20850.0,1293534.0
2017,86,Uruapan,3,Paracho,21,Charapan,1200.0,1200.0,0.0,10200.0,8.5,18900.0,192780000.0
2017,87,Zamora,1,Zamora,84,Tangamandapio,2788.0,2070.0,0.0,22972.2,11.1,21488.3,493633497.8
2017,87,Zamora,2,Tangancícuaro,25,Chilchota,65.0,60.0,0.0,540.0,9.0,21120.7,11405178.0
2017,87,Zamora,2,Tangancícuaro,25,Chilchota,556.0,540.0,0.0,4860.0,9.0,21385.42,103933141.2
2017,87,Zamora,2,Tangancícuaro,70,Purépero,70.0,63.0,0.0,535.5,8.5,21061.13,11278235.12
2017,87,Zamora,2,Tangancícuaro,70,Purépero,778.74,448.74,0.0,3814.29,8.5,21302.49,81253874.58
2017,87,Zamora,2,Tangancícuaro,85,Tangancícuaro,290.0,280.0,0.0,2548.0,9.1,21060.0,53660880.0
2017,87,Zamora,2,Tangancícuaro,85,Tangancícuaro,1839.48,1522.88,0.0,15495.73,10.18,21736.22,336818548.1
2017,87,Zamora,1,Zamora,84,Tangamandapio,265.0,237.0,0.0,2666.25,11.25,21722.04,57916389.15
2017,90,Pátzcuaro,1,Quiroga,66,Pátzcuaro,786.0,238.0,0.0,2420.46,10.17,20950.0,50708637.0
2017,90,Pátzcuaro,1,Quiroga,73,Quiroga,193.0,130.0,0.0,1357.2,10.44,20800.0,28229760.0
2017,90,Pátzcuaro,1,Quiroga,100,Tzintzuntzan,48.0,23.0,0.0,223.79,9.73,20400.0,4565316.0
2017,91,Morelia,4,Queréndaro,72,Queréndaro,23.0,15.0,0.0,105.0,7.0,19200.0,2016000.0
2017,91,Morelia,4,Queréndaro,110,Zinapécuaro,47.0,10.0,0.0,80.0,8.0,19600.0,1568000.0
2017,91,Morelia,4,Queréndaro,110,Zinapécuaro,68.0,50.0,0.0,275.0,5.5,19800.0,5445000.0
2017,91,Morelia,5,Tzitzio,101,Tzitzio,46.0,40.0,0.0,208.0,5.2,20200.0,4201600.0
2017,92,Huetamo,3,Carácuaro,57,Nocupétaro,3.5,3.5,0.0,31.5,9.0,19803.57,623812.5
2017,92,Huetamo,4,Tuzantla,99,Tuzantla,160.0,160.0,0.0,1280.0,8.0,19100.0,24448000.0
2017,93,Zitácuaro,2,Maravatío,50,Maravatío,6.0,6.0,0.0,46.2,7.7,13105.0,605451.0
2017,91,Morelia,3,Álvaro Obregón,88,Tarímbaro,20.0,20.0,0.0,136.0,6.8,19500.0,2652000.0
2017,93,Zitácuaro,2,Maravatío,50,Maravatío,3.0,3.0,0.0,19.62,6.54,11849.0,232477.38
2017,93,Zitácuaro,3,Ciudad Hidalgo,41,Irimbo,80.0,40.0,0.0,328.0,8.2,13334.0,4373552.0
2017,93,Zitácuaro,3,Ciudad Hidalgo,41,Irimbo,99.0,99.0,0.0,762.3,7.7,12795.0,9753628.5
2017,93,Zitácuaro,3,Ciudad Hidalgo,47,Jungapeo,21.0,21.0,0.0,196.35,9.35,14343.0,2816248.05
2017,93,Zitácuaro,3,Ciudad Hidalgo,47,Jungapeo,2.5,2.5,0.0,16.75,6.7,12799.0,214383.25
2017,93,Zitácuaro,3,Ciudad Hidalgo,98,Tuxpan,275.0,275.0,0.0,2409.0,8.76,13376.0,32222784.0
2017,93,Zitácuaro,3,Ciudad Hidalgo,98,Tuxpan,62.0,62.0,0.0,446.4,7.2,12896.0,5756774.4
2017,93,Zitácuaro,4,Zitácuaro,46,Juárez,40.0,40.0,0.0,424.12,10.6,16505.0,7000100.6
2017,93,Zitácuaro,3,Ciudad Hidalgo,34,Hidalgo,45.0,45.0,0.0,373.5,8.3,13124.0,4901814.0
2017,86,Uruapan,1,Parangaricutiro,83,Tancítaro,19502.0,18902.0,0.0,179436.0,9.49,21801.73,3912014400.0
2017,91,Morelia,3,Álvaro Obregón,40,Indaparapeo,4.0,3.0,0.0,27.6,9.2,19843.48,547680.05
2017,91,Morelia,3,Álvaro Obregón,22,Charo,97.0,60.0,0.0,432.0,7.2,19350.0,8359200.0
2017,90,Pátzcuaro,2,Villa Escalante,9,Ario,6618.0,5458.0,0.0,75112.9,13.76,20967.84,1574954910.0
2017,90,Pátzcuaro,2,Villa Escalante,9,Ario,9270.0,7513.0,0.0,91985.6,12.24,20300.0,1867307680.0
