tipo,pais,anio,mes,unidades
USD,Dinamarca (Reino de),2008,enero,0
USD,Total,2008,febrero,53745376
USD,Estados Unidos de America,2008,febrero,37665155
USD,Japon,2008,febrero,4079748
USD,Canada,2008,febrero,2742673
USD,El Salvador (República de ),2008,febrero,1930312
USD,Francia,2008,febrero,2900028
USD,Honduras (República de),2008,febrero,882473
USD,Costa Rica (República de),2008,febrero,1356764
USD,Guatemala (República de),2008,febrero,521163
USD,Paises Bajos (Reino de Los),2008,febrero,877890
USD,Hong Kong (Teritorio de ),2008,febrero,179297
USD,España (Reino de),2008,febrero,0
USD,Corea del Sur,2008,febrero,14452
USD,Singapur (República de),2008,febrero,18318
USD,Eslovenia,2008,febrero,0
USD,"Belgica, (Reino de)",2008,febrero,173170
USD,Reino Unido de la Gran Bretaña e Irlanda d,2008,febrero,260072
USD,Chile(República de ),2008,febrero,0
USD,China (República Popular de),2008,febrero,1239
USD,Alemania (República Federal de),2008,febrero,47564
USD,Dinamarca (Reino de),2008,febrero,95058
USD,Total,2008,marzo,79134191
USD,Estados Unidos de America,2008,marzo,63692169
USD,Japon,2008,marzo,6079610
USD,Canada,2008,marzo,3458924
USD,El Salvador (República de ),2008,marzo,1283947
USD,Francia,2008,marzo,641796
USD,Honduras (República de),2008,marzo,769612
USD,Costa Rica (República de),2008,marzo,1550049
USD,Guatemala (República de),2008,marzo,413292
USD,Paises Bajos (Reino de Los),2008,marzo,755594
USD,Hong Kong (Teritorio de ),2008,marzo,91570
USD,España (Reino de),2008,marzo,147152
USD,Corea del Sur,2008,marzo,0
USD,Singapur (República de),2008,marzo,0
USD,Eslovenia,2008,marzo,0
USD,"Belgica, (Reino de)",2008,marzo,0
USD,Reino Unido de la Gran Bretaña e Irlanda d,2008,marzo,199033
USD,Chile(República de ),2008,marzo,0
USD,China (República Popular de),2008,marzo,0
USD,Alemania (República Federal de),2008,marzo,51443
USD,Dinamarca (Reino de),2008,marzo,0
USD,Total,2008,abril,71353957
USD,Estados Unidos de America,2008,abril,54174789
USD,Japon,2008,abril,6876366
USD,Canada,2008,abril,4248850
USD,El Salvador (República de ),2008,abril,763764
USD,Francia,2008,abril,984748
USD,Honduras (República de),2008,abril,596493
USD,Costa Rica (República de),2008,abril,1826875
USD,Guatemala (República de),2008,abril,599830
USD,Paises Bajos (Reino de Los),2008,abril,1102592
USD,Hong Kong (Teritorio de ),2008,abril,81637
USD,España (Reino de),2008,abril,0
USD,Corea del Sur,2008,abril,0
USD,Singapur (República de),2008,abril,0
USD,Eslovenia,2008,abril,0
USD,"Belgica, (Reino de)",2008,abril,0
USD,Reino Unido de la Gran Bretaña e Irlanda d,2008,abril,98013
USD,Chile(República de ),2008,abril,0
USD,China (República Popular de),2008,abril,0
USD,Alemania (República Federal de),2008,abril,0
USD,Dinamarca (Reino de),2008,abril,0
USD,Total,2008,mayo,60029408
USD,Estados Unidos de America,2008,mayo,47145469
USD,Japon,2008,mayo,5435101
USD,Canada,2008,mayo,3811528
USD,El Salvador (República de ),2008,mayo,373318
USD,Francia,2008,mayo,575754
USD,Honduras (República de),2008,mayo,526983
USD,Costa Rica (República de),2008,mayo,1277396
USD,Guatemala (República de),2008,mayo,482157
USD,Paises Bajos (Reino de Los),2008,mayo,358480
USD,Hong Kong (Teritorio de ),2008,mayo,43222
USD,España (Reino de),2008,mayo,0
USD,Corea del Sur,2008,mayo,0
USD,Singapur (República de),2008,mayo,0
USD,Eslovenia,2008,mayo,0
USD,"Belgica, (Reino de)",2008,mayo,0
USD,Reino Unido de la Gran Bretaña e Irlanda d,2008,mayo,0
USD,Chile(República de ),2008,mayo,0
USD,China (República Popular de),2008,mayo,0
USD,Alemania (República Federal de),2008,mayo,0
USD,Dinamarca (Reino de),2008,mayo,0
USD,Total,2008,junio,53022378
USD,Estados Unidos de America,2008,junio,42943477
USD,Japon,2008,junio,4484390
USD,Canada,2008,junio,3412336
USD,El Salvador (República de ),2008,junio,373520
USD,Francia,2008,junio,0
USD,Honduras (República de),2008,junio,171398
USD,Costa Rica (República de),2008,junio,976993
USD,Guatemala (República de),2008,junio,606222
USD,Paises Bajos (Reino de Los),2008,junio,54042
USD,Hong Kong (Teritorio de ),2008,junio,0
USD,España (Reino de),2008,junio,0
USD,Corea del Sur,2008,junio,0
USD,Singapur (República de),2008,junio,0
USD,Eslovenia,2008,junio,0
USD,"Belgica, (Reino de)",2008,junio,0
USD,Reino Unido de la Gran Bretaña e Irlanda d,2008,junio,0
USD,Chile(República de ),2008,junio,0
USD,China (República Popular de),2008,junio,0
USD,Alemania (República Federal de),2008,junio,0
USD,Dinamarca (Reino de),2008,junio,0
USD,Total,2008,julio,43404437
USD,Estados Unidos de America,2008,julio,31987085
USD,Japon,2008,julio,5070234
USD,Canada,2008,julio,4053097
USD,El Salvador (República de ),2008,julio,484495
USD,Francia,2008,julio,0
USD,Honduras (República de),2008,julio,53901
USD,Costa Rica (República de),2008,julio,1159206
USD,Guatemala (República de),2008,julio,488688
USD,Paises Bajos (Reino de Los),2008,julio,107731
USD,Hong Kong (Teritorio de ),2008,julio,0
USD,España (Reino de),2008,julio,0
USD,Corea del Sur,2008,julio,0
USD,Singapur (República de),2008,julio,0
USD,Eslovenia,2008,julio,0
USD,"Belgica, (Reino de)",2008,julio,0
USD,Reino Unido de la Gran Bretaña e Irlanda d,2008,julio,0
USD,Chile(República de ),2008,julio,0
USD,China (República Popular de),2008,julio,0
USD,Alemania (República Federal de),2008,julio,0
USD,Dinamarca (Reino de),2008,julio,0
USD,Total,2008,agosto,52132380
USD,Estados Unidos de America,2008,agosto,40589450
USD,Japon,2008,agosto,4700493
USD,Canada,2008,agosto,3489280
USD,El Salvador (República de ),2008,agosto,1066782
USD,Francia,2008,agosto,158351
USD,Honduras (República de),2008,agosto,272766
USD,Costa Rica (República de),2008,agosto,903019
USD,Guatemala (República de),2008,agosto,592119
USD,Paises Bajos (Reino de Los),2008,agosto,316244
USD,Hong Kong (Teritorio de ),2008,agosto,43876
USD,España (Reino de),2008,agosto,0
USD,Corea del Sur,2008,agosto,0
USD,Singapur (República de),2008,agosto,0
USD,Eslovenia,2008,agosto,0
USD,"Belgica, (Reino de)",2008,agosto,0
USD,Reino Unido de la Gran Bretaña e Irlanda d,2008,agosto,0
USD,Chile(República de ),2008,agosto,0
USD,China (República Popular de),2008,agosto,0
USD,Alemania (República Federal de),2008,agosto,0
USD,Dinamarca (Reino de),2008,agosto,0
USD,Total,2008,septiembre,58046254
USD,Estados Unidos de America,2008,septiembre,46188216
USD,Japon,2008,septiembre,3567258
USD,Canada,2008,septiembre,3401921
USD,El Salvador (República de ),2008,septiembre,1756413
USD,Francia,2008,septiembre,589022
USD,Honduras (República de),2008,septiembre,251065
USD,Costa Rica (República de),2008,septiembre,1139737
USD,Guatemala (República de),2008,septiembre,696282
USD,Paises Bajos (Reino de Los),2008,septiembre,227489
USD,Hong Kong (Teritorio de ),2008,septiembre,152797
USD,España (Reino de),2008,septiembre,0
USD,Corea del Sur,2008,septiembre,30004
USD,Singapur (República de),2008,septiembre,0
USD,Eslovenia,2008,septiembre,658
USD,"Belgica, (Reino de)",2008,septiembre,0
USD,Reino Unido de la Gran Bretaña e Irlanda d,2008,septiembre,42
USD,Chile(República de ),2008,septiembre,0
USD,China (República Popular de),2008,septiembre,433
USD,Alemania (República Federal de),2008,septiembre,44917
USD,Dinamarca (Reino de),2008,septiembre,0
USD,Total,2008,octubre,60251614
USD,Estados Unidos de America,2008,octubre,45372318
USD,Japon,2008,octubre,3626438
USD,Canada,2008,octubre,2526139
USD,El Salvador (República de ),2008,octubre,1902472
USD,Francia,2008,octubre,3257860
USD,Honduras (República de),2008,octubre,1288520
USD,Costa Rica (República de),2008,octubre,709214
USD,Guatemala (República de),2008,octubre,677148
USD,Paises Bajos (Reino de Los),2008,octubre,358892
USD,Hong Kong (Teritorio de ),2008,octubre,121853
USD,España (Reino de),2008,octubre,192823
USD,Corea del Sur,2008,octubre,24703
USD,Singapur (República de),2008,octubre,20718
USD,Eslovenia,2008,octubre,0
USD,"Belgica, (Reino de)",2008,octubre,0
USD,Reino Unido de la Gran Bretaña e Irlanda d,2008,octubre,172516
USD,Chile(República de ),2008,octubre,0
USD,China (República Popular de),2008,octubre,0
USD,Alemania (República Federal de),2008,octubre,0
USD,Dinamarca (Reino de),2008,octubre,0
USD,Total,2008,noviembre,58359994
USD,Estados Unidos de America,2008,noviembre,44703230
USD,Japon,2008,noviembre,2673725
USD,Canada,2008,noviembre,2478212
USD,El Salvador (República de ),2008,noviembre,1884510
USD,Francia,2008,noviembre,3469112
USD,Honduras (República de),2008,noviembre,1227490
USD,Costa Rica (República de),2008,noviembre,770752
USD,Guatemala (República de),2008,noviembre,593597
USD,Paises Bajos (Reino de Los),2008,noviembre,341821
USD,Hong Kong (Teritorio de ),2008,noviembre,28282
USD,España (Reino de),2008,noviembre,109187
USD,Corea del Sur,2008,noviembre,62501
USD,Singapur (República de),2008,noviembre,17575
USD,Eslovenia,2008,noviembre,0
USD,"Belgica, (Reino de)",2008,noviembre,0
USD,Reino Unido de la Gran Bretaña e Irlanda d,2008,noviembre,0
USD,Chile(República de ),2008,noviembre,0
USD,China (República Popular de),2008,noviembre,0
USD,Alemania (República Federal de),2008,noviembre,0
USD,Dinamarca (Reino de),2008,noviembre,0
USD,Total,2008,diciembre,56150509
USD,Estados Unidos de America,2008,diciembre,44371359
USD,Japon,2008,diciembre,2409127
USD,Canada,2008,diciembre,2390901
USD,El Salvador (República de ),2008,diciembre,2332267
USD,Francia,2008,diciembre,1328537
USD,Honduras (República de),2008,diciembre,1276864
USD,Costa Rica (República de),2008,diciembre,792962
USD,Guatemala (República de),2008,diciembre,783676
USD,Paises Bajos (Reino de Los),2008,diciembre,292552
USD,Hong Kong (Teritorio de ),2008,diciembre,73460
USD,España (Reino de),2008,diciembre,69123
USD,Corea del Sur,2008,diciembre,29681
USD,Singapur (República de),2008,diciembre,0
USD,Eslovenia,2008,diciembre,0
USD,"Belgica, (Reino de)",2008,diciembre,0
USD,Reino Unido de la Gran Bretaña e Irlanda d,2008,diciembre,0
USD,Chile(República de ),2008,diciembre,0
USD,China (República Popular de),2008,diciembre,0
USD,Alemania (República Federal de),2008,diciembre,0
USD,Dinamarca (Reino de),2008,diciembre,0
Kg,Total,2008,enero,27833770
Kg,Estados Unidos de America,2008,enero,20523977
Kg,Japon,2008,enero,1704130
Kg,Canada,2008,enero,1547626
Kg,El Salvador (República de ),2008,enero,919620
Kg,Francia,2008,enero,880949
Kg,Honduras (República de),2008,enero,769620
Kg,Costa Rica (República de),2008,enero,747840
Kg,Guatemala (República de),2008,enero,272498
Kg,Paises Bajos (Reino de Los),2008,enero,81672
Kg,Hong Kong (Teritorio de ),2008,enero,35680
Kg,España (Reino de),2008,enero,22400
Kg,Corea del Sur,2008,enero,21600
Kg,Singapur (República de),2008,enero,0
Kg,Eslovenia,2008,enero,0
Kg,"Belgica, (Reino de)",2008,enero,18720
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2008,enero,62772
Kg,Chile(República de ),2008,enero,224644
Kg,China (República Popular de),2008,enero,0
Kg,Alemania (República Federal de),2008,enero,20
Kg,Dinamarca (Reino de),2008,enero,0
Kg,Total,2008,febrero,25076961
Kg,Estados Unidos de America,2008,febrero,17569380
Kg,Japon,2008,febrero,1900489
Kg,Canada,2008,febrero,1281597
Kg,El Salvador (República de ),2008,febrero,901616
Kg,Francia,2008,febrero,1355574
Kg,Honduras (República de),2008,febrero,412550
Kg,Costa Rica (República de),2008,febrero,633610
Kg,Guatemala (República de),2008,febrero,243576
Kg,Paises Bajos (Reino de Los),2008,febrero,409752
Kg,Hong Kong (Teritorio de ),2008,febrero,83648
Kg,España (Reino de),2008,febrero,0
Kg,Corea del Sur,2008,febrero,6780
Kg,Singapur (República de),2008,febrero,8592
Kg,Eslovenia,2008,febrero,0
Kg,"Belgica, (Reino de)",2008,febrero,81024
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2008,febrero,121536
Kg,Chile(República de ),2008,febrero,0
Kg,China (República Popular de),2008,febrero,576
Kg,Alemania (República Federal de),2008,febrero,22308
Kg,Dinamarca (Reino de),2008,febrero,44352
Kg,Total,2008,marzo,33667311
Kg,Estados Unidos de America,2008,marzo,27006824
Kg,Japon,2008,marzo,2609930
Kg,Canada,2008,marzo,1496447
Kg,El Salvador (República de ),2008,marzo,555120
Kg,Francia,2008,marzo,277616
Kg,Honduras (República de),2008,marzo,333200
Kg,Costa Rica (República de),2008,marzo,670980
Kg,Guatemala (República de),2008,marzo,179060
Kg,Paises Bajos (Reino de Los),2008,marzo,327017
Kg,Hong Kong (Teritorio de ),2008,marzo,39600
Kg,España (Reino de),2008,marzo,63408
Kg,Corea del Sur,2008,marzo,0
Kg,Singapur (República de),2008,marzo,0
Kg,Eslovenia,2008,marzo,0
Kg,"Belgica, (Reino de)",2008,marzo,0
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2008,marzo,85932
Kg,Chile(República de ),2008,marzo,0
Kg,China (República Popular de),2008,marzo,0
Kg,Alemania (República Federal de),2008,marzo,22176
Kg,Dinamarca (Reino de),2008,marzo,0
Kg,Total,2008,abril,30020627
Kg,Estados Unidos de America,2008,abril,22661770
Kg,Japon,2008,abril,2932707
Kg,Canada,2008,abril,1824944
Kg,El Salvador (República de ),2008,abril,328380
Kg,Francia,2008,abril,423037
Kg,Honduras (República de),2008,abril,256680
Kg,Costa Rica (República de),2008,abril,785206
Kg,Guatemala (República de),2008,abril,257978
Kg,Paises Bajos (Reino de Los),2008,abril,472483
Kg,Hong Kong (Teritorio de ),2008,abril,35200
Kg,España (Reino de),2008,abril,0
Kg,Corea del Sur,2008,abril,0
Kg,Singapur (República de),2008,abril,0
Kg,Eslovenia,2008,abril,0
Kg,"Belgica, (Reino de)",2008,abril,0
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2008,abril,42240
Kg,Chile(República de ),2008,abril,0
Kg,China (República Popular de),2008,abril,0
Kg,Alemania (República Federal de),2008,abril,0
Kg,Dinamarca (Reino de),2008,abril,0
Kg,Total,2008,mayo,24384456
Kg,Estados Unidos de America,2008,mayo,19172350
Kg,Japon,2008,mayo,2196320
Kg,Canada,2008,mayo,1542795
Kg,El Salvador (República de ),2008,mayo,150930
Kg,Francia,2008,mayo,234264
Kg,Honduras (República de),2008,mayo,213296
Kg,Costa Rica (República de),2008,mayo,516190
Kg,Guatemala (República de),2008,mayo,194988
Kg,Paises Bajos (Reino de Los),2008,mayo,145720
Kg,Hong Kong (Teritorio de ),2008,mayo,17600
Kg,España (Reino de),2008,mayo,0
Kg,Corea del Sur,2008,mayo,0
Kg,Singapur (República de),2008,mayo,0
Kg,Eslovenia,2008,mayo,0
Kg,"Belgica, (Reino de)",2008,mayo,0
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2008,mayo,0
Kg,Chile(República de ),2008,mayo,0
Kg,China (República Popular de),2008,mayo,0
Kg,Alemania (República Federal de),2008,mayo,0
Kg,Dinamarca (Reino de),2008,mayo,0
Kg,Total,2008,junio,20700201
Kg,Estados Unidos de America,2008,junio,16763020
Kg,Japon,2008,junio,1751358
Kg,Canada,2008,junio,1333344
Kg,El Salvador (República de ),2008,junio,145728
Kg,Francia,2008,junio,0
Kg,Honduras (República de),2008,junio,67080
Kg,Costa Rica (República de),2008,junio,381560
Kg,Guatemala (República de),2008,junio,236990
Kg,Paises Bajos (Reino de Los),2008,junio,21120
Kg,Hong Kong (Teritorio de ),2008,junio,0
Kg,España (Reino de),2008,junio,0
Kg,Corea del Sur,2008,junio,0
Kg,Singapur (República de),2008,junio,0
Kg,Eslovenia,2008,junio,0
Kg,"Belgica, (Reino de)",2008,junio,0
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2008,junio,0
Kg,Chile(República de ),2008,junio,0
Kg,China (República Popular de),2008,junio,0
Kg,Alemania (República Federal de),2008,junio,0
Kg,Dinamarca (Reino de),2008,junio,0
Kg,Total,2008,julio,16726341
Kg,Estados Unidos de America,2008,julio,12307650
Kg,Japon,2008,julio,1963221
Kg,Canada,2008,julio,1568419
Kg,El Salvador (República de ),2008,julio,186300
Kg,Francia,2008,julio,0
Kg,Honduras (República de),2008,julio,21000
Kg,Costa Rica (República de),2008,julio,449120
Kg,Guatemala (República de),2008,julio,188994
Kg,Paises Bajos (Reino de Los),2008,julio,41636
Kg,Hong Kong (Teritorio de ),2008,julio,0
Kg,España (Reino de),2008,julio,0
Kg,Corea del Sur,2008,julio,0
Kg,Singapur (República de),2008,julio,0
Kg,Eslovenia,2008,julio,0
Kg,"Belgica, (Reino de)",2008,julio,0
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2008,julio,0
Kg,Chile(República de ),2008,julio,0
Kg,China (República Popular de),2008,julio,0
Kg,Alemania (República Federal de),2008,julio,0
Kg,Dinamarca (Reino de),2008,julio,0
Kg,Total,2008,agosto,20262436
Kg,Estados Unidos de America,2008,agosto,15684281
Kg,Japon,2008,agosto,1860469
Kg,Canada,2008,agosto,1385394
Kg,El Salvador (República de ),2008,agosto,423000
Kg,Francia,2008,agosto,63360
Kg,Honduras (República de),2008,agosto,108480
Kg,Costa Rica (República de),2008,agosto,359440
Kg,Guatemala (República de),2008,agosto,234112
Kg,Paises Bajos (Reino de Los),2008,agosto,126300
Kg,Hong Kong (Teritorio de ),2008,agosto,17600
Kg,España (Reino de),2008,agosto,0
Kg,Corea del Sur,2008,agosto,0
Kg,Singapur (República de),2008,agosto,0
Kg,Eslovenia,2008,agosto,0
Kg,"Belgica, (Reino de)",2008,agosto,0
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2008,agosto,0
Kg,Chile(República de ),2008,agosto,0
Kg,China (República Popular de),2008,agosto,0
Kg,Alemania (República Federal de),2008,agosto,0
Kg,Dinamarca (Reino de),2008,agosto,0
Kg,Total,2008,septiembre,26475188
Kg,Estados Unidos de America,2008,septiembre,20991547
Kg,Japon,2008,septiembre,1650442
Kg,Canada,2008,septiembre,1572138
Kg,El Salvador (República de ),2008,septiembre,810900
Kg,Francia,2008,septiembre,276480
Kg,Honduras (República de),2008,septiembre,116260
Kg,Costa Rica (República de),2008,septiembre,524270
Kg,Guatemala (República de),2008,septiembre,321428
Kg,Paises Bajos (Reino de Los),2008,septiembre,105600
Kg,Hong Kong (Teritorio de ),2008,septiembre,70510
Kg,España (Reino de),2008,septiembre,0
Kg,Corea del Sur,2008,septiembre,13980
Kg,Singapur (República de),2008,septiembre,0
Kg,Eslovenia,2008,septiembre,300
Kg,"Belgica, (Reino de)",2008,septiembre,0
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2008,septiembre,20
Kg,Chile(República de ),2008,septiembre,0
Kg,China (República Popular de),2008,septiembre,192
Kg,Alemania (República Federal de),2008,septiembre,21120
Kg,Dinamarca (Reino de),2008,septiembre,0
Kg,Total,2008,octubre,30755141
Kg,Estados Unidos de America,2008,octubre,22245481
Kg,Japon,2008,octubre,1999143
Kg,Canada,2008,octubre,1445301
Kg,El Salvador (República de ),2008,octubre,1093920
Kg,Francia,2008,octubre,1913402
Kg,Honduras (República de),2008,octubre,756442
Kg,Costa Rica (República de),2008,octubre,405120
Kg,Guatemala (República de),2008,octubre,384766
Kg,Paises Bajos (Reino de Los),2008,octubre,212208
Kg,Hong Kong (Teritorio de ),2008,octubre,68704
Kg,España (Reino de),2008,octubre,107520
Kg,Corea del Sur,2008,octubre,13980
Kg,Singapur (República de),2008,octubre,10560
Kg,Eslovenia,2008,octubre,0
Kg,"Belgica, (Reino de)",2008,octubre,0
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2008,octubre,98592
Kg,Chile(República de ),2008,octubre,0
Kg,China (República Popular de),2008,octubre,0
Kg,Alemania (República Federal de),2008,octubre,0
Kg,Dinamarca (Reino de),2008,octubre,0
Kg,Total,2008,noviembre,33511067
Kg,Estados Unidos de America,2008,noviembre,25114249
Kg,Japon,2008,noviembre,1603588
Kg,Canada,2008,noviembre,1532880
Kg,El Salvador (República de ),2008,noviembre,1162140
Kg,Francia,2008,noviembre,2146317
Kg,Honduras (República de),2008,noviembre,760610
Kg,Costa Rica (República de),2008,noviembre,476900
Kg,Guatemala (República de),2008,noviembre,367194
Kg,Paises Bajos (Reino de Los),2008,noviembre,213300
Kg,Hong Kong (Teritorio de ),2008,noviembre,17600
Kg,España (Reino de),2008,noviembre,67200
Kg,Corea del Sur,2008,noviembre,38528
Kg,Singapur (República de),2008,noviembre,10560
Kg,Eslovenia,2008,noviembre,0
Kg,"Belgica, (Reino de)",2008,noviembre,0
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2008,noviembre,0
Kg,Chile(República de ),2008,noviembre,0
Kg,China (República Popular de),2008,noviembre,0
Kg,Alemania (República Federal de),2008,noviembre,0
Kg,Dinamarca (Reino de),2008,noviembre,0
Kg,Total,2008,diciembre,36919268
Kg,Estados Unidos de America,2008,diciembre,29221858
Kg,Japon,2008,diciembre,1576724
Kg,Canada,2008,diciembre,1564116
Kg,El Salvador (República de ),2008,diciembre,1522380
Kg,Francia,2008,diciembre,866992
Kg,Honduras (República de),2008,diciembre,834680
Kg,Costa Rica (República de),2008,diciembre,517680
Kg,Guatemala (República de),2008,diciembre,510594
Kg,Paises Bajos (Reino de Los),2008,diciembre,192156
Kg,Hong Kong (Teritorio de ),2008,diciembre,47680
Kg,España (Reino de),2008,diciembre,44800
Kg,Corea del Sur,2008,diciembre,19607
Kg,Singapur (República de),2008,diciembre,0
Kg,Eslovenia,2008,diciembre,0
Kg,"Belgica, (Reino de)",2008,diciembre,0
Kg,Reino Unido de la Gran Bretaña e Irlanda d,2008,diciembre,0
Kg,Chile(República de ),2008,diciembre,0
Kg,China (República Popular de),2008,diciembre,0
Kg,Alemania (República Federal de),2008,diciembre,0
Kg,Dinamarca (Reino de),2008,diciembre,0
USD,Total,2009,enero,68715008
USD,Estados Unidos de America,2009,enero,54746587
USD,Japon,2009,enero,3554643
USD,Canada,2009,enero,2689682
USD,El Salvador (República de ),2009,enero,2419968
USD,Honduras (República de),2009,enero,1085816
USD,Costa Rica (República de),2009,enero,1052542
USD,Guatemala (República de),2009,enero,804866
USD,Francia,2009,enero,1675469
USD,Paises Bajos (Reino de Los),2009,enero,241518
USD,Reino Unido de la Gran Bretaña e Irlanda d,2009,enero,0
USD,Hong Kong (Teritorio de ),2009,enero,107149
USD,Corea del Sur,2009,enero,14737
USD,Singapur (República de),2009,enero,0
USD,Alemania (República Federal de),2009,enero,335
USD,España (Reino de),2009,enero,321567
USD,"Belgica, (Reino de)",2009,enero,0
USD,Belice,2009,enero,129
USD,Chile(República de ),2009,enero,0
USD,China (República Popular de),2009,enero,0
USD,Total,2009,febrero,83692705
USD,Estados Unidos de America,2009,febrero,45633812
USD,Japon,2009,febrero,25705270
USD,Canada,2009,febrero,2787728
USD,El Salvador (República de ),2009,febrero,2206552
USD,Honduras (República de),2009,febrero,1212665
USD,Costa Rica (República de),2009,febrero,1284937
USD,Guatemala (República de),2009,febrero,658798
USD,Francia,2009,febrero,2541618
USD,Paises Bajos (Reino de Los),2009,febrero,941877
USD,Reino Unido de la Gran Bretaña e Irlanda d,2009,febrero,136787
USD,Hong Kong (Teritorio de ),2009,febrero,134788
USD,Corea del Sur,2009,febrero,15191
USD,Singapur (República de),2009,febrero,0
USD,Alemania (República Federal de),2009,febrero,157
USD,España (Reino de),2009,febrero,432525
USD,"Belgica, (Reino de)",2009,febrero,0
USD,Belice,2009,febrero,0
USD,Chile(República de ),2009,febrero,0
USD,China (República Popular de),2009,febrero,0
USD,Total,2009,marzo,86618818
USD,Estados Unidos de America,2009,marzo,70238452
USD,Japon,2009,marzo,4490965
USD,Canada,2009,marzo,3800675
USD,El Salvador (República de ),2009,marzo,2368805
USD,Honduras (República de),2009,marzo,1451452
USD,Costa Rica (República de),2009,marzo,1606456
USD,Guatemala (República de),2009,marzo,842149
USD,Francia,2009,marzo,1056477
USD,Paises Bajos (Reino de Los),2009,marzo,323410
USD,Reino Unido de la Gran Bretaña e Irlanda d,2009,marzo,0
USD,Hong Kong (Teritorio de ),2009,marzo,168521
USD,Corea del Sur,2009,marzo,0
USD,Singapur (República de),2009,marzo,0
USD,Alemania (República Federal de),2009,marzo,0
USD,España (Reino de),2009,marzo,271456
USD,"Belgica, (Reino de)",2009,marzo,0
USD,Belice,2009,marzo,0
USD,Chile(República de ),2009,marzo,0
USD,China (República Popular de),2009,marzo,0
USD,Total,2009,abril,81677761
USD,Estados Unidos de America,2009,abril,66654674
USD,Japon,2009,abril,6139755
USD,Canada,2009,abril,3869737
USD,El Salvador (República de ),2009,abril,1475713
USD,Honduras (República de),2009,abril,713285
USD,Costa Rica (República de),2009,abril,1481456
USD,Guatemala (República de),2009,abril,754359
USD,Francia,2009,abril,343908
USD,Paises Bajos (Reino de Los),2009,abril,42334
USD,Reino Unido de la Gran Bretaña e Irlanda d,2009,abril,0
USD,Hong Kong (Teritorio de ),2009,abril,157428
USD,Corea del Sur,2009,abril,0
USD,Singapur (República de),2009,abril,0
USD,Alemania (República Federal de),2009,abril,213
USD,España (Reino de),2009,abril,44899
USD,"Belgica, (Reino de)",2009,abril,0
USD,Belice,2009,abril,0
USD,Chile(República de ),2009,abril,0
USD,China (República Popular de),2009,abril,0
USD,Total,2009,mayo,68012024
USD,Estados Unidos de America,2009,mayo,55621209
USD,Japon,2009,mayo,4602195
USD,Canada,2009,mayo,4677732
USD,El Salvador (República de ),2009,mayo,559728
USD,Honduras (República de),2009,mayo,426746
USD,Costa Rica (República de),2009,mayo,1320323
USD,Guatemala (República de),2009,mayo,672538
USD,Francia,2009,mayo,0
USD,Paises Bajos (Reino de Los),2009,mayo,91942
USD,Reino Unido de la Gran Bretaña e Irlanda d,2009,mayo,0
USD,Hong Kong (Teritorio de ),2009,mayo,39611
USD,Corea del Sur,2009,mayo,0
USD,Singapur (República de),2009,mayo,0
USD,Alemania (República Federal de),2009,mayo,0
USD,España (Reino de),2009,mayo,0
USD,"Belgica, (Reino de)",2009,mayo,0
USD,Belice,2009,mayo,0
USD,Chile(República de ),2009,mayo,0
USD,China (República Popular de),2009,mayo,0
USD,Total,2009,junio,78579670
USD,Estados Unidos de America,2009,junio,66483523
USD,Japon,2009,junio,5108156
USD,Canada,2009,junio,4457522
USD,El Salvador (República de ),2009,junio,202794
USD,Honduras (República de),2009,junio,373124
USD,Costa Rica (República de),2009,junio,1095630
USD,Guatemala (República de),2009,junio,668263
USD,Francia,2009,junio,0
USD,Paises Bajos (Reino de Los),2009,junio,101544
USD,Reino Unido de la Gran Bretaña e Irlanda d,2009,junio,0
USD,Hong Kong (Teritorio de ),2009,junio,89114
USD,Corea del Sur,2009,junio,0
USD,Singapur (República de),2009,junio,0
USD,Alemania (República Federal de),2009,junio,0
USD,España (Reino de),2009,junio,0
USD,"Belgica, (Reino de)",2009,junio,0
USD,Belice,2009,junio,0
USD,Chile(República de ),2009,junio,0
USD,China (República Popular de),2009,junio,0
USD,Total,2009,julio,53512513
USD,Estados Unidos de America,2009,julio,38873666
USD,Japon,2009,julio,7510497
USD,Canada,2009,julio,4305207
USD,El Salvador (República de ),2009,julio,531761
USD,Honduras (República de),2009,julio,0
USD,Costa Rica (República de),2009,julio,1191695
USD,Guatemala (República de),2009,julio,787478
USD,Francia,2009,julio,118316
USD,Paises Bajos (Reino de Los),2009,julio,117304
USD,Reino Unido de la Gran Bretaña e Irlanda d,2009,julio,0
USD,Hong Kong (Teritorio de ),2009,julio,51384
USD,Corea del Sur,2009,julio,25205
USD,Singapur (República de),2009,julio,0
USD,Alemania (República Federal de),2009,julio,0
USD,España (Reino de),2009,julio,0
USD,"Belgica, (Reino de)",2009,julio,0
