Anio,Idestado,Nomestado,Volumenproduccion,Precio,Valorproduccion
2011,15,México,79.0,7674.68,606300.0
2011,15,México,51.5,8238.83,424300.0
2011,15,México,392.0,9000.0,3528000.0
2011,15,México,391.7,7538.37,2952780.0
2011,14,Jalisco,50.0,20100.0,1005000.0
2011,14,Jalisco,164.65,10000.0,1646500.0
2011,14,Jalisco,12.0,19500.0,234000.0
2011,14,Jalisco,21.9,19850.0,434715.0
2011,14,Jalisco,15.2,19450.0,295640.0
2011,14,Jalisco,1500.0,10000.0,15000000.0
2011,14,Jalisco,76.93,10000.0,769300.0
2011,15,México,463.0,9533.35,4413940.04
2011,14,Jalisco,7.2,19200.0,138240.0
2011,15,México,83.0,9638.55,800000.0
2011,15,México,1790.0,14669.97,26259246.3
2011,15,México,48.6,7728.4,375600.0
2011,15,México,400.0,16500.0,6600000.0
2011,15,México,2340.0,15507.69,36287994.6
2011,14,Jalisco,0.0,0.0,0.0
2011,15,México,2930.0,13265.87,38868999.1
2011,15,México,400.0,9800.0,3920000.0
2011,15,México,210.0,10726.19,2252499.9
2011,15,México,20.0,14500.0,290000.0
2011,15,México,92.0,10000.0,920000.0
2011,15,México,108.0,14208.33,1534499.64
2011,15,México,66.0,14500.0,957000.0
2011,15,México,337.5,16233.33,5478748.88
2011,15,México,9150.0,15438.8,141265020.0
2011,15,México,1200.0,15023.33,18027996.0
2011,15,México,800.0,14325.0,11460000.0
2011,15,México,70.0,9600.0,672000.0
2011,15,México,226.0,8190.26,1850999.77
2011,14,Jalisco,0.0,0.0,0.0
2011,14,Jalisco,0.0,0.0,0.0
2011,14,Jalisco,0.0,0.0,0.0
2011,14,Jalisco,840.0,12000.0,10080000.0
2011,14,Jalisco,185.0,10150.0,1877750.0
2011,14,Jalisco,345.0,11300.0,3898500.0
2011,14,Jalisco,1058.4,10200.0,10795680.0
2011,14,Jalisco,990.0,11500.0,11385000.0
2011,14,Jalisco,1856.1,6000.0,11136600.0
2011,14,Jalisco,339.3,6000.0,2035800.0
2011,14,Jalisco,0.0,0.0,0.0
2011,14,Jalisco,18.6,9500.0,176700.0
2011,14,Jalisco,9.2,7500.0,69000.0
2011,14,Jalisco,9.2,6500.0,59800.0
2011,14,Jalisco,67.0,15380.6,1030500.2
2011,14,Jalisco,95.0,16110.0,1530450.0
2011,15,México,200.0,15000.0,3000000.0
2011,14,Jalisco,75.0,15200.0,1140000.0
2011,14,Jalisco,475.2,10500.0,4989600.0
2011,14,Jalisco,720.0,10600.0,7632000.0
2011,14,Jalisco,931.02,9350.0,8705037.0
2011,14,Jalisco,120.65,9250.0,1116012.5
2011,14,Jalisco,0.0,0.0,0.0
2011,14,Jalisco,345.0,8500.0,2932500.0
2011,14,Jalisco,48.4,9500.0,459800.0
2011,14,Jalisco,74.4,9700.0,721680.0
2011,14,Jalisco,1798.2,8600.0,15464520.0
2011,14,Jalisco,944.0,9500.0,8968000.0
2011,14,Jalisco,9000.0,8000.0,72000000.0
2011,14,Jalisco,0.0,0.0,0.0
2011,14,Jalisco,0.0,0.0,0.0
2011,14,Jalisco,1750.0,9000.0,15750000.0
2011,14,Jalisco,1492.65,8000.0,11941200.0
2011,14,Jalisco,1135.2,8000.0,9081600.0
2011,14,Jalisco,1243.2,11795.61,14664302.35
2011,14,Jalisco,234.0,10350.0,2421900.0
2011,14,Jalisco,3097.2,12500.0,38715000.0
2011,14,Jalisco,91.91,9250.0,850167.5
2011,14,Jalisco,2660.2,12000.0,31922400.0
2011,15,México,585.0,10500.0,6142500.0
2011,16,Michoacán,21.0,15000.0,315000.0
2011,15,México,600.0,10000.0,6000000.0
2011,16,Michoacán,18240.0,14209.4,259179456.0
2011,16,Michoacán,4055.2,15860.0,64315472.0
2011,16,Michoacán,73200.0,13457.25,985070700.0
2011,16,Michoacán,82800.0,16024.5,1326828600.0
2011,16,Michoacán,65195.5,13958.8,910050945.4
2011,16,Michoacán,68880.0,17100.0,1177848000.0
2011,16,Michoacán,67500.0,13808.2,932053500.0
2011,16,Michoacán,53760.0,17120.0,920371200.0
2011,16,Michoacán,96.48,16535.0,1595296.8
2011,16,Michoacán,495.0,16200.0,8019000.0
2011,16,Michoacán,1530.0,15800.0,24174000.0
2011,16,Michoacán,363.6,16550.0,6017580.0
2011,16,Michoacán,4560.0,13739.54,62652302.4
2011,16,Michoacán,469.06,15000.0,7035900.0
2011,16,Michoacán,1768.0,17000.0,30056000.0
2011,16,Michoacán,3120.0,12750.0,39780000.0
2011,16,Michoacán,99.0,12500.0,1237500.0
2011,16,Michoacán,120.0,9000.0,1080000.0
2011,16,Michoacán,1494.0,12500.0,18675000.0
2011,16,Michoacán,210.0,12664.15,2659471.5
2011,14,Jalisco,0.0,0.0,0.0
2011,16,Michoacán,327.6,8500.0,2784600.0
2011,16,Michoacán,2158.0,9519.23,20542498.34
2011,16,Michoacán,0.0,0.0,0.0
2011,16,Michoacán,172.2,9333.33,1607199.43
2011,16,Michoacán,662.4,8400.0,5564160.0
2011,16,Michoacán,2366.8,17200.0,40708960.0
2011,16,Michoacán,156.2,8500.0,1327700.0
2011,16,Michoacán,36.0,12200.0,439200.0
2011,16,Michoacán,250.0,15000.0,3750000.0
2011,16,Michoacán,15.0,15000.0,225000.0
2011,16,Michoacán,67.5,10000.0,675000.0
2011,16,Michoacán,22.5,10000.0,225000.0
2011,16,Michoacán,6.0,12000.0,72000.0
2011,16,Michoacán,270.0,10000.0,2700000.0
2011,16,Michoacán,0.0,0.0,0.0
2011,15,México,90.0,8000.0,720000.0
2011,16,Michoacán,1104.0,18000.0,19872000.0
2011,16,Michoacán,2700.0,16650.0,44955000.0
2011,16,Michoacán,57770.0,14454.08,835012201.6
2011,16,Michoacán,16010.0,14125.55,226150055.5
2011,16,Michoacán,38990.0,14179.27,552849737.3
2011,16,Michoacán,99.0,13536.36,1340099.64
2011,16,Michoacán,2144.36,13507.85,28965693.23
2011,16,Michoacán,70.5,8190.78,577449.99
2011,15,México,120.0,15000.0,1800000.0
2011,15,México,288.0,14000.0,4032000.0
2011,15,México,420.0,9000.0,3780000.0
2011,15,México,855.0,13000.0,11115000.0
2011,15,México,50.0,15000.0,750000.0
2011,15,México,0.0,0.0,0.0
2011,15,México,35.0,11000.0,385000.0
2011,15,México,24.0,10000.0,240000.0
2011,15,México,341.0,9000.0,3069000.0
2011,16,Michoacán,134770.0,14332.2,1931550594.0
2011,16,Michoacán,87210.0,14111.34,1230649961.4
2011,16,Michoacán,37380.0,14384.7,537700086.0
2011,16,Michoacán,7000.0,14607.15,102250050.0
2011,16,Michoacán,2320.0,17000.0,39440000.0
2011,16,Michoacán,23000.0,17100.0,393300000.0
2011,16,Michoacán,5760.0,16320.0,94003200.0
2011,16,Michoacán,111000.0,17000.0,1887000000.0
2011,16,Michoacán,15975.0,16000.0,255600000.0
2011,16,Michoacán,3881.1,17200.0,66754920.0
2011,16,Michoacán,432.0,17000.0,7344000.0
2011,16,Michoacán,25168.0,16600.0,417788800.0
2011,16,Michoacán,0.0,0.0,0.0
2011,16,Michoacán,5860.0,16000.0,93760000.0
2011,16,Michoacán,250.0,16560.0,4140000.0
2011,16,Michoacán,0.0,0.0,0.0
2011,16,Michoacán,7260.0,14397.38,104524978.8
2011,16,Michoacán,16180.0,14559.64,235574975.2
2011,16,Michoacán,16500.0,14065.15,232074975.0
2011,16,Michoacán,5500.0,14522.73,79875015.0
2011,16,Michoacán,856.56,16700.0,14304552.0
2011,14,Jalisco,149.0,15674.5,2335500.5
2011,20,Oaxaca,0.0,0.0,0.0
2011,14,Jalisco,0.0,0.0,0.0
2011,10,Durango,105.27,20180.0,2124348.6
2011,10,Durango,0.0,0.0,0.0
2011,10,Durango,169.47,20210.0,3424988.7
2011,10,Durango,723.2,21000.0,15187200.0
2011,10,Durango,740.9,20000.0,14818000.0
2011,10,Durango,494.0,20500.0,10127000.0
2011,7,Chiapas,346.68,3000.0,1040040.0
2011,7,Chiapas,70.0,5000.0,350000.0
2011,7,Chiapas,70.0,5000.0,350000.0
2011,7,Chiapas,280.0,5000.0,1400000.0
2011,7,Chiapas,175.5,5000.0,877500.0
2011,7,Chiapas,0.0,0.0,0.0
2011,7,Chiapas,17.5,8500.0,148750.0
2011,7,Chiapas,0.0,0.0,0.0
2011,7,Chiapas,187.05,8500.0,1589925.0
2011,10,Durango,6.4,20140.0,128896.0
2011,7,Chiapas,0.0,0.0,0.0
2011,10,Durango,0.0,0.0,0.0
2011,11,Guanajuato,66.0,7489.39,494299.74
2011,12,Guerrero,1265.37,4630.25,5858979.44
2011,12,Guerrero,334.05,4472.51,1494041.97
2011,12,Guerrero,144.28,4290.5,619033.34
2011,12,Guerrero,520.0,8950.0,4654000.0
2011,12,Guerrero,161.0,20110.0,3237710.0
2011,12,Guerrero,161.0,8350.0,1344350.0
2011,12,Guerrero,56.0,16720.0,936320.0
2011,12,Guerrero,150.0,8950.0,1342500.0
2011,12,Guerrero,5250.0,8950.0,46987500.0
2011,11,Guanajuato,21.0,4000.0,84000.0
2011,11,Guanajuato,240.0,10100.0,2424000.0
2011,11,Guanajuato,208.0,10000.0,2080000.0
2011,11,Guanajuato,50.0,6932.0,346600.0
2011,11,Guanajuato,42.0,9135.72,383700.24
2011,11,Guanajuato,54.0,8570.37,462799.98
2011,11,Guanajuato,140.0,8357.14,1169999.6
2011,7,Chiapas,1.08,8500.0,9180.0
2011,7,Chiapas,6.0,14000.0,84000.0
2011,7,Chiapas,4490.0,19855.23,89150000.0
2011,6,Colima,250.0,7900.0,1975000.0
2011,6,Colima,28.2,7900.0,222780.0
2011,6,Colima,4.0,12000.0,48000.0
2011,4,Campeche,81.0,2940.0,238140.0
2011,4,Campeche,18.0,3500.0,63000.0
2011,4,Campeche,268.0,4500.0,1206000.0
2011,4,Campeche,84.0,4800.0,403200.0
2011,4,Campeche,58.0,4464.48,258939.84
2011,3,Baja California Sur,371.88,11104.7,4129615.84
2011,3,Baja California Sur,191.25,11000.0,2103750.0
2011,3,Baja California Sur,70.0,20000.0,1400000.0
2011,2,Baja California,10.8,10000.0,108000.0
2011,2,Baja California,45.0,12800.0,576000.0
2011,1,Aguascalientes,191.4,15749.22,3014400.71
2011,16,Michoacán,75.65,11239.72,850284.82
2011,6,Colima,88.31,7900.0,697649.0
2011,6,Colima,234.29,7900.0,1850891.0
2011,6,Colima,8.67,7900.0,68493.0
2011,6,Colima,0.0,0.0,0.0
2011,7,Chiapas,27.1,10904.06,295500.0
2011,7,Chiapas,134.8,13740.95,1852280.0
2011,7,Chiapas,96.4,14276.04,1376210.0
2011,7,Chiapas,26.6,5200.0,138320.0
2011,7,Chiapas,467.4,16000.0,7478400.0
2011,7,Chiapas,506.0,16143.87,8168800.0
2011,7,Chiapas,19.0,5200.0,98800.0
2011,12,Guerrero,972.8,4728.86,4600235.01
2011,7,Chiapas,7.6,5200.0,39520.0
2011,7,Chiapas,7.6,5200.0,39520.0
2011,7,Chiapas,11.4,5200.0,59280.0
2011,7,Chiapas,122.4,3800.0,465120.0
2011,7,Chiapas,31.5,3600.0,113400.0
2011,7,Chiapas,64.5,2800.0,180600.0
2011,7,Chiapas,108.4,4350.0,471540.0
2011,6,Colima,0.0,0.0,0.0
2011,7,Chiapas,34.2,5500.0,188100.0
2011,12,Guerrero,7.67,4751.05,36440.55
2011,12,Guerrero,43.26,4331.82,187394.53
2011,12,Guerrero,860.0,4037.83,3472533.8
2011,14,Jalisco,4.5,13000.0,58500.0
2011,14,Jalisco,0.0,0.0,0.0
2011,14,Jalisco,68.0,12000.0,816000.0
2011,14,Jalisco,15.2,13000.0,197600.0
2011,14,Jalisco,34.2,13000.0,444600.0
2011,14,Jalisco,0.0,0.0,0.0
2011,14,Jalisco,80.0,18500.0,1480000.0
2011,14,Jalisco,212.5,18500.0,3931250.0
2011,14,Jalisco,267.5,18500.0,4948750.0
2011,14,Jalisco,5.25,18500.0,97125.0
2011,14,Jalisco,162.5,19000.0,3087500.0
2011,14,Jalisco,42.0,21500.0,903000.0
2011,14,Jalisco,11.6,20000.0,232000.0
2011,14,Jalisco,245.0,14500.0,3552500.0
2011,13,Hidalgo,110.4,9200.0,1015680.0
2011,14,Jalisco,5.7,13500.0,76950.0
2011,14,Jalisco,2.33,13500.0,31455.0
2011,14,Jalisco,64.8,13000.0,842400.0
2011,14,Jalisco,0.0,0.0,0.0
2011,14,Jalisco,44.0,17000.0,748000.0
2011,14,Jalisco,1203.75,14156.83,17041284.11
2011,14,Jalisco,30.0,18000.0,540000.0
2011,14,Jalisco,0.0,0.0,0.0
2011,14,Jalisco,0.0,0.0,0.0
2011,14,Jalisco,63.0,20000.0,1260000.0
2011,14,Jalisco,16.0,20000.0,320000.0
2011,13,Hidalgo,20.0,10000.0,200000.0
2011,14,Jalisco,80.0,12309.38,984750.4
2011,14,Jalisco,94.8,14292.19,1354899.61
2011,14,Jalisco,62.5,13100.0,818750.0
2011,14,Jalisco,120.0,18000.0,2160000.0
2011,14,Jalisco,32.5,16000.0,520000.0
2011,14,Jalisco,130.0,14711.54,1912500.2
2011,14,Jalisco,0.0,0.0,0.0
2011,14,Jalisco,0.0,0.0,0.0
2011,14,Jalisco,30.0,10300.0,309000.0
2011,14,Jalisco,568.0,16259.86,9235600.48
2011,13,Hidalgo,50.0,10000.0,500000.0
2011,13,Hidalgo,20.0,9200.0,184000.0
2011,12,Guerrero,0.0,0.0,0.0
2011,12,Guerrero,61.6,4486.0,276337.6
2011,12,Guerrero,6.0,7960.0,47760.0
2011,12,Guerrero,13.0,4900.0,63700.0
2011,12,Guerrero,64.8,4600.0,298080.0
2011,12,Guerrero,36.0,4550.0,163800.0
2011,12,Guerrero,24.0,7692.0,184608.0
2011,12,Guerrero,28.0,6715.0,188020.0
2011,12,Guerrero,128.0,4695.0,600960.0
2011,12,Guerrero,892.5,7473.0,6669652.5
2011,12,Guerrero,226.0,6024.21,1361472.0
2011,12,Guerrero,257.5,6786.62,1747555.0
2011,12,Guerrero,91.0,7685.0,699335.0
2011,12,Guerrero,539.21,4724.11,2547287.35
2011,12,Guerrero,690.0,4041.7,2788773.0
2011,12,Guerrero,20.0,12000.0,240000.0
2011,12,Guerrero,15.0,12000.0,180000.0
2011,12,Guerrero,7.0,10000.0,70000.0
2011,12,Guerrero,70.0,10000.0,700000.0
2011,13,Hidalgo,100.0,10000.0,1000000.0
2011,13,Hidalgo,25.0,12000.0,300000.0
2011,13,Hidalgo,24.9,6000.0,149400.0
2011,13,Hidalgo,35.0,10000.0,350000.0
2011,13,Hidalgo,600.0,15750.0,9450000.0
2011,13,Hidalgo,566.0,18388.69,10408000.0
2011,13,Hidalgo,660.0,8500.0,5610000.0
2011,13,Hidalgo,52.0,9200.0,478400.0
2011,13,Hidalgo,120.0,6000.0,720000.0
2011,13,Hidalgo,40.0,12000.0,480000.0
2011,12,Guerrero,17.9,12500.0,223750.0
2011,12,Guerrero,0.0,0.0,0.0
2011,12,Guerrero,146.0,12767.12,1863999.52
2011,12,Guerrero,0.0,0.0,0.0
2011,12,Guerrero,25.0,10000.0,250000.0
2011,12,Guerrero,125.0,10000.0,1250000.0
2011,13,Hidalgo,12.0,8000.0,96000.0
2011,16,Michoacán,180.0,12788.78,2301980.4
2011,16,Michoacán,1665.0,11339.93,18880983.45
2011,16,Michoacán,4266.0,12644.02,53939389.32
2011,31,Yucatán,48.4,3500.0,169400.0
2011,31,Yucatán,1917.0,3900.0,7476300.0
2011,31,Yucatán,180.0,2000.0,360000.0
2011,31,Yucatán,24.0,5000.0,120000.0
2011,31,Yucatán,13.5,6666.67,90000.04
2011,31,Yucatán,81.4,5280.1,429800.14
2011,31,Yucatán,2.3,4000.0,9200.0
2011,31,Yucatán,72.0,3125.0,225000.0
2011,31,Yucatán,132.0,3301.14,435750.48
2011,31,Yucatán,23.0,2826.09,65000.07
2011,31,Yucatán,18.0,2500.0,45000.0
2011,31,Yucatán,9.6,3000.0,28800.0
2011,31,Yucatán,12.0,2000.0,24000.0
2011,31,Yucatán,26.0,2500.0,65000.0
2011,31,Yucatán,14.0,2500.0,35000.0
2011,31,Yucatán,39.0,2000.0,78000.0
2011,31,Yucatán,36.0,3000.0,108000.0
2011,31,Yucatán,56.0,3000.0,168000.0
2011,31,Yucatán,14.0,3000.0,42000.0
2011,31,Yucatán,14.0,4880.0,68320.0
2011,31,Yucatán,13.6,3500.0,47600.0
2011,31,Yucatán,3.5,5360.0,18760.0
2011,31,Yucatán,7.0,5200.0,36400.0
2011,31,Yucatán,7.0,3500.0,24500.0
2011,31,Yucatán,21.0,5000.0,105000.0
2011,31,Yucatán,12.0,6300.0,75600.0
2011,31,Yucatán,36.0,3000.0,108000.0
2011,30,Veracruz,0.0,0.0,0.0
2011,30,Veracruz,990.0,13000.0,12870000.0
2011,31,Yucatán,772.8,3800.0,2936640.0
2011,30,Veracruz,401.0,13050.0,5233050.0
2011,31,Yucatán,548.0,3700.0,2027600.0
2011,31,Yucatán,243.1,5000.0,1215500.0
2011,20,Oaxaca,83.98,11660.19,979222.76
2011,20,Oaxaca,0.0,0.0,0.0
2011,32,Zacatecas,162.5,8800.0,1430000.0
2011,32,Zacatecas,9.6,8600.0,82560.0
2011,32,Zacatecas,110.0,8700.0,957000.0
2011,32,Zacatecas,18.5,9000.0,166500.0
2011,32,Zacatecas,24.5,9000.0,220500.0
2011,32,Zacatecas,13.2,8500.0,112200.0
2011,32,Zacatecas,8.0,10500.0,84000.0
2011,32,Zacatecas,80.0,11400.0,912000.0
2011,31,Yucatán,20.0,2000.0,40000.0
2011,31,Yucatán,39.0,2500.0,97500.0
2011,31,Yucatán,22.5,2500.0,56250.0
2011,31,Yucatán,12.5,2500.0,31250.0
2011,31,Yucatán,36.0,4111.11,147999.96
2011,31,Yucatán,48.0,4000.0,192000.0
2011,31,Yucatán,8.0,3900.0,31200.0
2011,31,Yucatán,22.0,3921.57,86274.54
2011,31,Yucatán,48.5,4000.0,194000.0
2011,31,Yucatán,104.0,3500.0,364000.0
2011,31,Yucatán,250.0,3500.0,875000.0
2011,31,Yucatán,19.0,2500.0,47500.0
2011,31,Yucatán,19.0,3000.0,57000.0
2011,31,Yucatán,104.0,3000.0,312000.0
2011,31,Yucatán,19.0,2500.0,47500.0
2011,31,Yucatán,40.0,3550.0,142000.0
2011,31,Yucatán,230.0,2486.09,571800.7
2011,31,Yucatán,2465.0,3800.0,9367000.0
2011,31,Yucatán,22.0,3500.0,77000.0
2011,31,Yucatán,3789.5,3950.0,14968525.0
2011,30,Veracruz,256.32,13050.0,3344976.0
2011,30,Veracruz,12.52,8000.0,100160.0
2011,30,Veracruz,18.84,8000.0,150720.0
2011,21,Puebla,115.2,4000.0,460800.0
2011,21,Puebla,75.2,3800.0,285760.0
2011,21,Puebla,394.4,3400.0,1340960.0
2011,21,Puebla,98.0,3400.0,333200.0
2011,21,Puebla,64.0,3400.0,217600.0
2011,21,Puebla,320.8,3400.0,1090720.0
2011,21,Puebla,25.2,3800.0,95760.0
2011,21,Puebla,1375.2,3400.0,4675680.0
2011,21,Puebla,570.0,9526.32,5430000.0
2011,21,Puebla,204.0,7573.53,1545000.0
2011,21,Puebla,523.0,9569.79,5005000.0
2011,21,Puebla,12.0,5500.0,66000.0
2011,21,Puebla,48.0,8000.0,384000.0
2011,21,Puebla,105.0,8000.0,840000.0
2011,21,Puebla,100.0,8500.0,850000.0
2011,21,Puebla,240.0,9000.0,2160000.0
2011,21,Puebla,37.5,8000.0,300000.0
2011,21,Puebla,140.0,8000.0,1120000.0
2011,21,Puebla,33.0,7500.0,247500.0
2011,21,Puebla,40.0,7500.0,300000.0
2011,21,Puebla,20.0,8500.0,170000.0
2011,21,Puebla,15.0,6000.0,90000.0
2011,21,Puebla,84.75,1669.91,141525.0
2011,21,Puebla,150.0,1805.0,270750.0
2011,21,Puebla,88.5,1642.37,145350.0
2011,20,Oaxaca,0.0,0.0,0.0
2011,20,Oaxaca,5.7,11878.57,67707.85
2011,20,Oaxaca,22.89,11667.45,267067.93
2011,20,Oaxaca,6.56,11491.22,75382.4
2011,21,Puebla,67.5,4000.0,270000.0
2011,21,Puebla,23.94,3800.0,90972.0
2011,21,Puebla,840.0,17053.57,14325000.0
2011,21,Puebla,1155.0,12142.86,14025000.0
2011,30,Veracruz,19.02,8000.0,152160.0
2011,30,Veracruz,16.0,8000.0,128000.0
2011,30,Veracruz,9.0,8000.0,72000.0
2011,30,Veracruz,0.0,0.0,0.0
2011,30,Veracruz,52.5,16000.0,840000.0
2011,30,Veracruz,450.0,16000.0,7200000.0
2011,28,Tamaulipas,270.0,1200.0,324000.0
2011,28,Tamaulipas,22.0,5000.0,110000.0
2011,27,Tabasco,10.0,3000.0,30000.0
2011,27,Tabasco,66.0,3000.0,198000.0
2011,27,Tabasco,5.0,3000.0,15000.0
2011,27,Tabasco,75.0,3000.0,225000.0
2011,27,Tabasco,5.94,5000.0,29700.0
2011,27,Tabasco,103.0,4893.2,503999.6
2011,20,Oaxaca,50.38,11478.3,578276.75
2011,27,Tabasco,98.0,5607.14,549499.72
2011,26,Sonora,95.2,8510.0,810152.0
2011,26,Sonora,67.0,8500.0,569500.0
2011,26,Sonora,201.3,8500.0,1711050.0
2011,25,Sinaloa,24.0,12000.0,288000.0
2011,25,Sinaloa,0.0,0.0,0.0
2011,25,Sinaloa,0.0,0.0,0.0
2011,24,San Luis Potosí,12.0,4000.0,48000.0
2011,24,San Luis Potosí,47.52,11600.0,551232.0
2011,23,Quintana Roo,71.4,4459.37,318399.02
2011,22,Querétaro,3.2,7000.0,22400.0
2011,22,Querétaro,23.0,6968.93,160285.39
2011,22,Querétaro,72.5,8208.28,595100.3
2011,22,Querétaro,95.7,5430.3,519679.71
2011,22,Querétaro,95.0,4484.21,425999.95
2011,27,Tabasco,202.4,2815.21,569798.5
2011,20,Oaxaca,12.32,11680.03,143897.97
2011,7,Chiapas,0.0,0.0,0.0
2011,20,Oaxaca,0.0,0.0,0.0
2011,20,Oaxaca,40.02,4000.0,160080.0
2011,20,Oaxaca,40.02,3998.0,159999.96
2011,20,Oaxaca,189.0,4030.0,761670.0
2011,20,Oaxaca,0.0,0.0,0.0
2011,20,Oaxaca,7.97,4956.09,39500.04
2011,20,Oaxaca,4.0,4600.0,18400.0
2011,20,Oaxaca,20.0,3935.25,78705.0
2011,20,Oaxaca,3.99,3300.0,13167.0
2011,20,Oaxaca,4.02,4500.0,18090.0
2011,20,Oaxaca,12.0,3214.25,38571.0
2011,20,Oaxaca,4.0,4500.0,18000.0
2011,20,Oaxaca,28.0,3092.86,86600.08
2011,20,Oaxaca,3.99,4010.0,15999.9
2011,20,Oaxaca,4.01,4500.0,18045.0
2011,20,Oaxaca,8.0,4800.0,38400.0
2011,20,Oaxaca,4.1,4900.0,20090.0
2011,20,Oaxaca,40.1,4800.0,192480.0
2011,20,Oaxaca,4.0,5000.0,20000.0
2011,20,Oaxaca,16.01,4999.38,80040.07
2011,20,Oaxaca,0.0,0.0,0.0
2011,20,Oaxaca,7.99,5006.26,40000.02
2011,20,Oaxaca,36.02,3331.48,119999.91
2011,20,Oaxaca,76.5,16705.88,1277999.82
2011,20,Oaxaca,1035.0,16722.22,17307497.7
2011,20,Oaxaca,12.25,15432.24,189044.94
2011,20,Oaxaca,6.51,10500.0,68355.0
2011,20,Oaxaca,6.5,14780.0,96070.0
2011,20,Oaxaca,12.99,16025.0,208164.75
2011,20,Oaxaca,18.3,15868.85,290399.96
2011,20,Oaxaca,60.02,4008.66,240599.77
2011,20,Oaxaca,0.0,0.0,0.0
2011,20,Oaxaca,19.9,4024.12,80079.99
2011,20,Oaxaca,82.0,4050.0,332100.0
2011,20,Oaxaca,32.9,11339.24,373061.0
2011,20,Oaxaca,0.0,0.0,0.0
2011,20,Oaxaca,6.48,11189.18,72505.89
2011,20,Oaxaca,0.0,0.0,0.0
2011,20,Oaxaca,6.44,11379.38,73283.21
2011,20,Oaxaca,0.0,0.0,0.0
2011,20,Oaxaca,0.0,0.0,0.0
2011,20,Oaxaca,13.12,11182.46,146713.88
2011,20,Oaxaca,12.64,11268.07,142428.4
2011,20,Oaxaca,9.63,11195.61,107813.72
2011,20,Oaxaca,19.62,11276.7,221248.85
2011,20,Oaxaca,70.08,10750.0,753360.0
2011,20,Oaxaca,6.46,11156.1,72068.41
2011,20,Oaxaca,0.0,0.0,0.0
2011,20,Oaxaca,6.19,11274.94,69791.88
2011,20,Oaxaca,18.55,11117.95,206237.97
2011,20,Oaxaca,24.78,11233.75,278372.33
2011,20,Oaxaca,23.6,11812.29,278770.04
2011,20,Oaxaca,34.96,10920.0,381763.2
2011,20,Oaxaca,74.5,11739.97,874627.76
2011,20,Oaxaca,74.0,11642.77,861564.98
2011,20,Oaxaca,17.94,11779.26,211319.92
2011,20,Oaxaca,2.95,11390.08,33600.74
2011,20,Oaxaca,5.74,11579.21,66464.67
2011,20,Oaxaca,59.0,11562.05,682160.95
2011,20,Oaxaca,46.75,10850.0,507237.5
2011,20,Oaxaca,18.84,11491.7,216503.63
2011,20,Oaxaca,15.45,11735.15,181308.07
2011,20,Oaxaca,15.6,11360.22,177219.43
2011,20,Oaxaca,266.5,4050.0,1079325.0
2011,20,Oaxaca,0.0,0.0,0.0
2011,20,Oaxaca,26.08,11193.34,291922.31
2011,20,Oaxaca,30.6,13912.61,425725.87
2011,18,Nayarit,35.1,7213.68,253200.0
2011,18,Nayarit,74.75,10722.41,801500.15
2011,18,Nayarit,100.0,11820.0,1182000.0
2011,18,Nayarit,12.0,2000.0,24000.0
2011,18,Nayarit,81.0,11166.67,904500.27
2011,18,Nayarit,8.22,3600.0,29592.0
2011,18,Nayarit,0.0,0.0,0.0
2011,18,Nayarit,98.01,4834.27,473806.8
2011,18,Nayarit,0.0,0.0,0.0
2011,18,Nayarit,18.0,7000.0,126000.0
2011,18,Nayarit,36.0,7000.0,252000.0
2011,17,Morelos,4245.7,10769.83,45725487.45
2011,17,Morelos,201.25,9023.45,1815969.31
2011,17,Morelos,7052.6,10528.88,74256003.27
2011,17,Morelos,19.0,9098.0,172862.0
2011,17,Morelos,12504.5,10929.45,136667363.8
2011,17,Morelos,0.0,0.0,0.0
2011,17,Morelos,75.6,8122.02,614024.71
2011,17,Morelos,682.3,10061.92,6865248.02
2011,17,Morelos,7.0,7901.06,55307.42
2011,17,Morelos,2531.2,10000.0,25312000.0
2011,17,Morelos,334.56,8656.76,2896205.63
2011,17,Morelos,3.52,10109.6,35585.79
2011,17,Morelos,22.5,8396.93,188930.93
2011,17,Morelos,17.9,8078.04,144596.92
2011,17,Morelos,17.9,8167.04,146190.02
2011,20,Oaxaca,6.02,13505.0,81300.1
2011,20,Oaxaca,13.36,11300.3,150972.01
2011,16,Michoacán,6480.0,12501.62,81010497.6
2011,18,Nayarit,113.24,10556.34,1195399.94
2011,18,Nayarit,507.0,9668.64,4902000.48
2011,17,Morelos,0.0,0.0,0.0
2011,18,Nayarit,109.6,2718.75,297975.0
2011,20,Oaxaca,0.0,0.0,0.0
2011,18,Nayarit,10368.0,6855.28,71075543.04
2011,20,Oaxaca,36.4,13098.22,476775.21
2011,20,Oaxaca,0.0,0.0,0.0
2011,20,Oaxaca,0.0,0.0,0.0
2011,20,Oaxaca,5.0,12000.0,60000.0
2011,20,Oaxaca,138.0,8200.0,1131600.0
2011,20,Oaxaca,81.5,8500.0,692750.0
2011,20,Oaxaca,43.52,5164.91,224776.88
2011,20,Oaxaca,25.71,4746.56,122034.06
2011,20,Oaxaca,47.94,5074.85,243288.31
2011,20,Oaxaca,8.85,5088.36,45031.99
2011,20,Oaxaca,8.86,5177.25,45870.43
2011,20,Oaxaca,9.43,5149.68,48561.48
2011,20,Oaxaca,29.13,3120.86,90910.65
2011,20,Oaxaca,35.0,12500.0,437500.0
